"StationID","SampleDate","SampleDepth","QABatch","Matrix","Dilution","Concentration","ConcentrationUnits","TimePoint","Parameter","Qualifier","Value","ValueUnits","LabRep","LabCode","Comments","SampleType"
"0000",7/23/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",8.00,"TEMP","None","14.8","C",1,"CLAEMD",,"CNEG"
"0000",7/24/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","14.3","C",1,"CLAEMD",,"CNEG"
"0000",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.3","C",1,"CLAEMD",,"CNEG"
"7417",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"DO","None","9.86","MG/L",1,"CLAEMD",,"RESULT"
"7417",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"DO","None","10.3","MG/L",1,"CLAEMD",,"RESULT"
"7417",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","0.62","MG/L",1,"CLAEMD",,"RESULT"
"7417",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","1.31","MG/L",1,"CLAEMD",,"RESULT"
"7417",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.043","MG/L",1,"CLAEMD",,"RESULT"
"7417",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.067","MG/L",1,"CLAEMD",,"RESULT"
"7417",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32","PPT",1,"CLAEMD",,"RESULT"
"7417",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32","PPT",1,"CLAEMD",,"RESULT"
"7417",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.52","PH",1,"CLAEMD",,"RESULT"
"7417",7/16/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.2","PH",1,"CLAEMD",,"RESULT"
"7417",7/17/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",2.00,"PH","None","8.22","PH",1,"CLAEMD",,"RESULT"
"7417",7/18/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",3.00,"PH","None","8.32","PH",1,"CLAEMD",,"RESULT"
"7417",7/19/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",4.00,"PH","None","8.37","PH",1,"CLAEMD",,"RESULT"
"7417",7/20/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",5.00,"PH","None","8.38","PH",1,"CLAEMD",,"RESULT"
"7417",7/21/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",6.00,"PH","None","8.37","PH",1,"CLAEMD",,"RESULT"
"7417",7/22/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",7.00,"PH","None","8.41","PH",1,"CLAEMD",,"RESULT"
"7417",7/23/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",8.00,"PH","None","8.36","PH",1,"CLAEMD",,"RESULT"
"7417",7/24/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",9.00,"PH","None","8.24","PH",1,"CLAEMD",,"RESULT"
"7417",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.4","PH",1,"CLAEMD",,"RESULT"
"7417",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","15","C",1,"CLAEMD",,"RESULT"
"7417",7/16/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","14.4","C",1,"CLAEMD",,"RESULT"
"7417",7/17/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","14.3","C",1,"CLAEMD",,"RESULT"
"7417",7/18/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",3.00,"TEMP","None","14.4","C",1,"CLAEMD",,"RESULT"
"7417",7/19/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",4.00,"TEMP","None","15","C",1,"CLAEMD",,"RESULT"
"7417",7/20/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",5.00,"TEMP","None","14.8","C",1,"CLAEMD",,"RESULT"
"7417",7/21/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",6.00,"TEMP","None","14.6","C",1,"CLAEMD",,"RESULT"
"7417",7/22/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",7.00,"TEMP","None","14.7","C",1,"CLAEMD",,"RESULT"
"7417",7/23/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",8.00,"TEMP","None","14.5","C",1,"CLAEMD",,"RESULT"
"7417",7/24/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","14.3","C",1,"CLAEMD",,"RESULT"
"7417",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.4","C",1,"CLAEMD",,"RESULT"
"7417",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"NH3T","None","4","MG/L",1,"CLAEMD",,"RESULT"
"7417",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"NH3U","None","0.203","MG/L",1,"CLAEMD",,"RESULT"
"7417",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"PH","None","8.41","PH",1,"CLAEMD",,"RESULT"
"7417",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"SAL","None","34","PPT",1,"CLAEMD",,"RESULT"
"7417",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"TEMP","None","14.3","C",1,"CLAEMD",,"RESULT"
"7461",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"DO","None","9.87","MG/L",1,"CLAEMD",,"RESULT"
"7461",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"DO","None","10.28","MG/L",1,"CLAEMD",,"RESULT"
"7461",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","0.66","MG/L",1,"CLAEMD",,"RESULT"
"7461",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","1.5","MG/L",1,"CLAEMD",,"RESULT"
"7461",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.026","MG/L",1,"CLAEMD",,"RESULT"
"7461",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.076","MG/L",1,"CLAEMD",,"RESULT"
"7461",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32","PPT",1,"CLAEMD",,"RESULT"
"7461",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32","PPT",1,"CLAEMD",,"RESULT"
"7461",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.27","PH",1,"CLAEMD",,"RESULT"
"7461",7/16/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.26","PH",1,"CLAEMD",,"RESULT"
"7461",7/17/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",2.00,"PH","None","8.29","PH",1,"CLAEMD",,"RESULT"
"7461",7/18/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",3.00,"PH","None","8.31","PH",1,"CLAEMD",,"RESULT"
"7461",7/19/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",4.00,"PH","None","8.39","PH",1,"CLAEMD",,"RESULT"
"7461",7/20/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",5.00,"PH","None","8.39","PH",1,"CLAEMD",,"RESULT"
"7461",7/21/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",6.00,"PH","None","8.38","PH",1,"CLAEMD",,"RESULT"
"7461",7/22/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",7.00,"PH","None","8.42","PH",1,"CLAEMD",,"RESULT"
"7461",7/23/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",8.00,"PH","None","8.35","PH",1,"CLAEMD",,"RESULT"
"7461",7/24/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",9.00,"PH","None","8.23","PH",1,"CLAEMD",,"RESULT"
"7461",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.4","PH",1,"CLAEMD",,"RESULT"
"7461",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.7","C",1,"CLAEMD",,"RESULT"
"7461",7/16/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","14.7","C",1,"CLAEMD",,"RESULT"
"7461",7/17/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","14.3","C",1,"CLAEMD",,"RESULT"
"7461",7/18/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",3.00,"TEMP","None","14.2","C",1,"CLAEMD",,"RESULT"
"7461",7/19/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",4.00,"TEMP","None","14.9","C",1,"CLAEMD",,"RESULT"
"7461",7/20/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",5.00,"TEMP","None","14.6","C",1,"CLAEMD",,"RESULT"
"7461",7/21/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",6.00,"TEMP","None","14.4","C",1,"CLAEMD",,"RESULT"
"7461",7/22/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",7.00,"TEMP","None","14.6","C",1,"CLAEMD",,"RESULT"
"7461",7/23/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",8.00,"TEMP","None","14.8","C",1,"CLAEMD",,"RESULT"
"7461",7/24/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","14.3","C",1,"CLAEMD",,"RESULT"
"7461",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.3","C",1,"CLAEMD",,"RESULT"
"7461",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"NH3T","None","4","MG/L",1,"CLAEMD",,"RESULT"
"7461",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"NH3U","None","0.19","MG/L",1,"CLAEMD",,"RESULT"
"7461",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"PH","None","8.36","PH",1,"CLAEMD",,"RESULT"
"7461",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"SAL","None","34","PPT",1,"CLAEMD",,"RESULT"
"7461",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"TEMP","None","14.6","C",1,"CLAEMD",,"RESULT"
"7517",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"DO","None","9.97","MG/L",1,"CLAEMD",,"RESULT"
"7517",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"DO","None","10.2","MG/L",1,"CLAEMD",,"RESULT"
"7517",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","0.86","MG/L",1,"CLAEMD",,"RESULT"
"7517",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","0.85","MG/L",1,"CLAEMD",,"RESULT"
"7517",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.034","MG/L",1,"CLAEMD",,"RESULT"
"7517",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.043","MG/L",1,"CLAEMD",,"RESULT"
"7517",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32","PPT",1,"CLAEMD",,"RESULT"
"7517",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32","PPT",1,"CLAEMD",,"RESULT"
"7517",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.27","PH",1,"CLAEMD",,"RESULT"
"7517",7/16/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.26","PH",1,"CLAEMD",,"RESULT"
"7517",7/17/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",2.00,"PH","None","8.29","PH",1,"CLAEMD",,"RESULT"
"7517",7/18/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",3.00,"PH","None","8.3","PH",1,"CLAEMD",,"RESULT"
"7517",7/19/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",4.00,"PH","None","8.39","PH",1,"CLAEMD",,"RESULT"
"7517",7/20/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",5.00,"PH","None","8.38","PH",1,"CLAEMD",,"RESULT"
"7517",7/21/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",6.00,"PH","None","8.36","PH",1,"CLAEMD",,"RESULT"
"7517",7/22/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",7.00,"PH","None","8.42","PH",1,"CLAEMD",,"RESULT"
"7517",7/23/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",8.00,"PH","None","8.33","PH",1,"CLAEMD",,"RESULT"
"7517",7/24/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",9.00,"PH","None","8.23","PH",1,"CLAEMD",,"RESULT"
"7517",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.39","PH",1,"CLAEMD",,"RESULT"
"7517",7/15/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.9","C",1,"CLAEMD",,"RESULT"
"7517",7/16/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","14.7","C",1,"CLAEMD",,"RESULT"
"7517",7/17/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","14.7","C",1,"CLAEMD",,"RESULT"
"7517",7/18/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",3.00,"TEMP","None","14.5","C",1,"CLAEMD",,"RESULT"
"7517",7/19/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",4.00,"TEMP","None","14.8","C",1,"CLAEMD",,"RESULT"
"7517",7/20/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",5.00,"TEMP","None","14.5","C",1,"CLAEMD",,"RESULT"
"7517",7/21/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",6.00,"TEMP","None","14.7","C",1,"CLAEMD",,"RESULT"
"7517",7/22/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",7.00,"TEMP","None","14.4","C",1,"CLAEMD",,"RESULT"
"7517",7/23/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",8.00,"TEMP","None","14.7","C",1,"CLAEMD",,"RESULT"
"7517",7/24/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","14.4","C",1,"CLAEMD",,"RESULT"
"7517",7/25/2008 0:00:00,,"B0807071batch1a.E","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.4","C",1,"CLAEMD",,"RESULT"
"7517",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"NH3T","None","6","MG/L",1,"CLAEMD",,"RESULT"
"7517",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"NH3U","None","0.26","MG/L",1,"CLAEMD",,"RESULT"
"7517",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"PH","None","8.32","PH",1,"CLAEMD",,"RESULT"
"7517",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"SAL","None","34","PPT",1,"CLAEMD",,"RESULT"
"7517",7/14/2008 0:00:00,,"B0807071batch1a.E","IW",-99.00,-99.00,"NR",-1.00,"TEMP","None","14.6","C",1,"CLAEMD",,"RESULT"
"0000",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"DO","None","10.25","MG/L",1,"CLAEMD",,"CNEG"
"0000",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"DO","None","9.83","MG/L",1,"CLAEMD",,"CNEG"
"0000",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","0.14","MG/L",1,"CLAEMD",,"CNEG"
"0000",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","0.09","MG/L",1,"CLAEMD",,"CNEG"
"0000",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.006","MG/L",1,"CLAEMD",,"CNEG"
"0000",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.006","MG/L",1,"CLAEMD",,"CNEG"
"0000",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32","PPT",1,"CLAEMD",,"CNEG"
"0000",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32","PPT",1,"CLAEMD",,"CNEG"
"0000",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.29","PH",1,"CLAEMD",,"CNEG"
"0000",7/30/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.3","PH",1,"CLAEMD",,"CNEG"
"0000",7/31/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",2.00,"PH","None","8.26","PH",1,"CLAEMD",,"CNEG"
"0000",8/1/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",3.00,"PH","None","8.46","PH",1,"CLAEMD",,"CNEG"
"0000",8/2/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",4.00,"PH","None","8.4","PH",1,"CLAEMD",,"CNEG"
"0000",8/3/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",5.00,"PH","None","8.36","PH",1,"CLAEMD",,"CNEG"
"0000",8/4/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",6.00,"PH","None","8.41","PH",1,"CLAEMD",,"CNEG"
"0000",8/5/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",7.00,"PH","None","8.45","PH",1,"CLAEMD",,"CNEG"
"0000",8/6/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",8.00,"PH","None","8.34","PH",1,"CLAEMD",,"CNEG"
"0000",8/7/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",9.00,"PH","None","8.19","PH",1,"CLAEMD",,"CNEG"
"0000",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.46","PH",1,"CLAEMD",,"CNEG"
"0000",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.5","C",1,"CLAEMD",,"CNEG"
"0000",7/30/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","14","C",1,"CLAEMD",,"CNEG"
"0000",7/31/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","14.6","C",1,"CLAEMD",,"CNEG"
"0000",8/1/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",3.00,"TEMP","None","14.8","C",1,"CLAEMD",,"CNEG"
"0000",8/2/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",4.00,"TEMP","None","15.2","C",1,"CLAEMD",,"CNEG"
"0000",8/3/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",5.00,"TEMP","None","15.1","C",1,"CLAEMD",,"CNEG"
"0000",8/4/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",6.00,"TEMP","None","15.1","C",1,"CLAEMD",,"CNEG"
"0000",8/5/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",7.00,"TEMP","None","15","C",1,"CLAEMD",,"CNEG"
"0000",8/6/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",8.00,"TEMP","None","14.9","C",1,"CLAEMD",,"CNEG"
"0000",8/7/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","15.3","C",1,"CLAEMD",,"CNEG"
"0000",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","15.3","C",1,"CLAEMD",,"CNEG"
"6406",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"DO","None","9.94","MG/L",1,"CLAEMD",,"QA"
"6406",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"DO","None","9.79","MG/L",1,"CLAEMD",,"QA"
"6406",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","1.13","MG/L",1,"CLAEMD",,"QA"
"6406",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"NH3T","None","4","MG/L",1,"CLAEMD",,"QA"
"6406",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.038","MG/L",1,"CLAEMD",,"QA"
"6406",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"NH3U","None","0.194","MG/L",1,"CLAEMD",,"QA"
"6406",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32","PPT",1,"CLAEMD",,"QA"
"6406",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"SAL","None","33","PPT",1,"CLAEMD",,"QA"
"6406",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.19","PH",1,"CLAEMD",,"QA"
"6406",7/30/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.31","PH",1,"CLAEMD",,"QA"
"6406",7/31/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",2.00,"PH","None","8.23","PH",1,"CLAEMD",,"QA"
"6406",8/1/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",3.00,"PH","None","8.42","PH",1,"CLAEMD",,"QA"
"6406",8/2/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",4.00,"PH","None","8.38","PH",1,"CLAEMD",,"QA"
"6406",8/3/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",5.00,"PH","None","8.37","PH",1,"CLAEMD",,"QA"
"6406",8/4/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",6.00,"PH","None","8.39","PH",1,"CLAEMD",,"QA"
"6406",8/5/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",7.00,"PH","None","8.41","PH",1,"CLAEMD",,"QA"
"6406",8/6/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",8.00,"PH","None","8.33","PH",1,"CLAEMD",,"QA"
"6406",8/7/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",9.00,"PH","None","8.24","PH",1,"CLAEMD",,"QA"
"6406",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.35","PH",1,"CLAEMD",,"QA"
"6406",7/29/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.9","C",1,"CLAEMD",,"QA"
"6406",7/30/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","14.3","C",1,"CLAEMD",,"QA"
"6406",7/31/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.2","C",1,"CLAEMD",,"QA"
"6406",8/1/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",3.00,"TEMP","None","15","C",1,"CLAEMD",,"QA"
"6406",8/2/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",4.00,"TEMP","None","15.2","C",1,"CLAEMD",,"QA"
"6406",8/3/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",5.00,"TEMP","None","15.1","C",1,"CLAEMD",,"QA"
"6406",8/4/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",6.00,"TEMP","None","15.1","C",1,"CLAEMD",,"QA"
"6406",8/5/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",7.00,"TEMP","None","15.1","C",1,"CLAEMD",,"QA"
"6406",8/6/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",8.00,"TEMP","None","14.9","C",1,"CLAEMD",,"QA"
"6406",8/7/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","15.3","C",1,"CLAEMD",,"QA"
"6406",8/8/2008 0:00:00,,"B0807071batch2a.E","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","15.2","C",1,"CLAEMD",,"QA"
