"B08Component","SampleType","B08_StationID","NominalLongitude","Orig_Survey","StratumB08","StratumB08_Actual","Region","RHMP","RHMP_stratum","RHMP_name","SD_Intense","PanelStatus","Abandoned","EvalStatus","EvalCode","EvalCodeReason","Replaced_ID","Replacement_ID","counter","sumTS","sumTNS","sumNT","sumNN","DisjointPolygonArea","DisjPolyArea_Adj","DisjPolyArea_AdjB","areawt_Unadj","areawt_Unadj4FRAMEERROR","areawt_Adj","areawt_AdjB","AREAWT_Final","GIS_Area_sqkm","FinalEstStratumArea","AdditionalComments","SCCWRP_SiteID","Orig_StationID","FinalPanel","MSPanel","Filename","EvalCode2","EvalCode2Reason","SampleLatitude","SampleLongitude","SampleDepth","InDepthRange","Region_Code","SD_CoPer_Lagoon","SD_Lagoon_Name","BenthicStation","SedGrabAttempt","SuccessSedGrab","SedGrabFailCode","SedGrabFailReason","SuccessBenthic","SumDisjPoly","SumDisjPolyArea_Adj","LastChangeDate","ToxicityStation","SuccessTox","CounterB","BsumTS","BsumTNS","BsumNT","BsumNN","areawt_FINALB","sameweight","adjust","Comments","AnalysisLatitude","AnalysisLongitude","AnalysisDepth"
"Coastal Ecology","Toxicity","6216",-117.24,"B98","Marina","Marina","Mission Bay","Y","Shallow","Mission Bay-Shallow","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,1.00,0.00,0.00,0.00,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.44,17.54,17.54,,"MSBight98-128",2423.00,"B98RHMP_Intense_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.78,-117.24,3.77,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",1.00,1.00,0.00,0.00,0.00,0.44,"Y","N",,32.78,-117.24,3.77
"Coastal Ecology","Toxicity","6291",-117.39,"B08","Marina","Marina","Oceanside Harbor","Y","Shallow","Oceanside Harbor-Shallow","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,1.00,0.00,0.00,0.00,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,17.54,17.54,,"ALL_RHMP_B08-112",6291.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",33.20,-117.39,6.03,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",1.00,1.00,0.00,0.00,0.00,0.05,"Y","N",,33.20,-117.39,6.03
"Coastal Ecology","Toxicity","6173",-117.18,"B98","Marina","Marina","San Diego Bay","Y","Shallow","San Diego Bay-Shallow","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,3.00,0.00,0.00,0.00,0.88,0.88,0.88,0.29,0.29,0.29,0.29,0.29,17.54,17.54,,"MSBight98-005",2434.00,"B98RHMP_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.72,-117.18,4.66,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",1.00,3.00,0.00,0.00,0.00,0.29,"Y","N",,32.72,-117.18,4.66
"Coastal Ecology","Toxicity","6179",-117.20,"B08","Marina","Marina","San Diego Bay","Y","Shallow","San Diego Bay-Shallow","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",2.00,3.00,0.00,0.00,0.00,0.88,0.88,0.88,0.29,0.29,0.29,0.29,0.29,17.54,17.54,,"Bight08_SiteID-0209",6179.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.72,-117.20,2.49,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",2.00,3.00,0.00,0.00,0.00,0.29,"Y","N",,32.72,-117.20,2.49
"Coastal Ecology","Toxicity","6180",-117.20,"B08","Marina","Marina","San Diego Bay","Y","Shallow","San Diego Bay-Shallow","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",3.00,3.00,0.00,0.00,0.00,0.88,0.88,0.88,0.29,0.29,0.29,0.29,0.29,17.54,17.54,,"Bight08_SiteID-0049",6180.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.72,-117.20,2.49,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",3.00,3.00,0.00,0.00,0.00,0.29,"Y","N",,32.72,-117.20,2.49
"Coastal Ecology","Toxicity","7002",-117.19,"B03","Mid Shelf","Mid Shelf","South San Diego Shelf","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,10.00,0.00,0.00,0.00,2019.34,2019.34,2019.34,201.93,201.93,201.93,201.93,201.93,2019.34,2019.34,,"MSBight03-4000",4000.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.55,-117.19,35.00,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",2019.34,2019.34,1/13/2010 18:25:25,"Y","Y",1.00,32.00,0.00,0.00,0.00,63.10,"N","N",,32.55,-117.19,35.00
"Coastal Ecology","Toxicity","7009",-117.26,"B98","Mid Shelf","Mid Shelf","South San Diego Shelf","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",2.00,10.00,0.00,0.00,0.00,2019.34,2019.34,2019.34,201.93,201.93,201.93,201.93,201.93,2019.34,2019.34,,"MSBight98-001",2419.00,"B98Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.58,-117.26,56.00,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",2019.34,2019.34,1/13/2010 18:25:25,"Y","Y",2.00,32.00,0.00,0.00,0.00,63.10,"N","N",,32.58,-117.26,57.00
"Coastal Ecology","Toxicity","7122",-117.35,"B03","Mid Shelf","Mid Shelf","North San Diego Shelf","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",3.00,10.00,0.00,0.00,0.00,2019.34,2019.34,2019.34,201.93,201.93,201.93,201.93,201.93,2019.34,2019.34,,"MSBight03-4048",4048.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.08,-117.35,73.15,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",2019.34,2019.34,1/13/2010 18:25:25,"Y","Y",6.00,32.00,0.00,0.00,0.00,63.10,"N","N",,33.08,-117.35,73.15
"Coastal Ecology","Toxicity","7166",-117.53,"B03","Mid Shelf","Mid Shelf","North San Diego Shelf","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",4.00,10.00,0.00,0.00,0.00,2019.34,2019.34,2019.34,201.93,201.93,201.93,201.93,201.93,2019.34,2019.34,,"MSBight03-4080",4080.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.26,-117.53,63.00,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",2019.34,2019.34,1/13/2010 18:25:25,"Y","Y",9.00,32.00,0.00,0.00,0.00,63.10,"N","N",,33.26,-117.53,63.00
"Coastal Ecology","Toxicity","7269",-118.05,"B98","Mid Shelf","Mid Shelf","San Pedro Shelf","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",5.00,10.00,0.00,0.00,0.00,2019.34,2019.34,2019.34,201.93,201.93,201.93,201.93,201.93,2019.34,2019.34,,"MSBight98-024",2208.00,"B98Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.60,-118.05,38.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",2019.34,2019.34,1/13/2010 18:25:25,"Y","Y",13.00,32.00,0.00,0.00,0.00,63.10,"N","N",,33.60,-118.05,38.00
"Coastal Ecology","Toxicity","7287",-118.19,"B03","Mid Shelf","Mid Shelf","San Pedro Shelf","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",6.00,10.00,0.00,0.00,0.00,2019.34,2019.34,2019.34,201.93,201.93,201.93,201.93,201.93,2019.34,2019.34,,"MSBight03-4026",4026.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.62,-118.19,42.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",2019.34,2019.34,1/13/2010 18:25:25,"Y","Y",14.00,32.00,0.00,0.00,0.00,63.10,"N","N",,33.62,-118.19,42.00
"Coastal Ecology","Toxicity","7301",-118.14,"B98","Mid Shelf","Mid Shelf","San Pedro Shelf","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",7.00,10.00,0.00,0.00,0.00,2019.34,2019.34,2019.34,201.93,201.93,201.93,201.93,201.93,2019.34,2019.34,,"MSBight98-004",2396.00,"B98Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.64,-118.14,31.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",2019.34,2019.34,1/13/2010 18:25:25,"Y","Y",16.00,32.00,0.00,0.00,0.00,63.10,"N","N",,33.64,-118.14,31.00
"Coastal Ecology","Toxicity","7417",-118.44,"B03","Mid Shelf","Mid Shelf","Santa Monica Bay","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",8.00,10.00,0.00,0.00,0.00,2019.34,2019.34,2019.34,201.93,201.93,201.93,201.93,201.93,2019.34,2019.34,,"MSBight03-4006",4006.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.86,-118.44,60.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",2019.34,2019.34,1/13/2010 18:25:25,"Y","Y",20.00,32.00,0.00,0.00,0.00,63.10,"N","N",,33.86,-118.44,59.00
"Coastal Ecology","Toxicity","7461",-118.51,"B98","Mid Shelf","Mid Shelf","Santa Monica Bay","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",9.00,10.00,0.00,0.00,0.00,2019.34,2019.34,2019.34,201.93,201.93,201.93,201.93,201.93,2019.34,2019.34,,"MSBight98-011",2192.00,"B98Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.94,-118.51,49.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",2019.34,2019.34,1/13/2010 18:25:25,"Y","Y",23.00,32.00,0.00,0.00,0.00,63.10,"N","N",,33.94,-118.51,49.00
"Coastal Ecology","Toxicity","7741",-119.83,"B98","Mid Shelf","Mid Shelf","East Santa Barbara Channel","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",10.00,10.00,0.00,0.00,0.00,2019.34,2019.34,2019.34,201.93,201.93,201.93,201.93,201.93,2019.34,2019.34,,"MSBight98-022",2301.00,"B98Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",34.40,-119.83,30.17,"Y","3","N","NA",,"Y","Y","None","No Failure","Y",2019.34,2019.34,1/13/2010 18:25:26,"Y","Y",31.00,32.00,0.00,0.00,0.00,63.10,"N","N",,34.40,-119.83,29.87
"Coastal Ecology","Toxicity","7008",-117.34,"B03","Outer Shelf","Outer Shelf","South San Diego Shelf","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,10.00,0.00,0.00,0.00,604.83,604.83,604.83,60.48,60.48,60.48,60.48,60.48,604.83,604.83,,"MSBight03-4068",4068.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.58,-117.34,181.00,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",604.83,604.83,1/13/2010 18:25:26,"Y","Y",1.00,28.00,0.00,0.00,0.00,21.60,"N","N",,32.58,-117.34,181.00
"Coastal Ecology","Toxicity","7158",-117.51,"B03","Outer Shelf","Outer Shelf","North San Diego Shelf","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",2.00,10.00,0.00,0.00,0.00,604.83,604.83,604.83,60.48,60.48,60.48,60.48,60.48,604.83,604.83,,"MSBight03-4144",4144.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.22,-117.51,191.41,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",604.83,604.83,1/13/2010 18:25:26,"Y","Y",6.00,28.00,0.00,0.00,0.00,21.60,"N","N",,33.22,-117.51,192.93
"Coastal Ecology","Toxicity","7208",-117.76,"B03","Outer Shelf","Outer Shelf","Orange Shelf","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",3.00,10.00,0.00,0.00,0.00,604.83,604.83,604.83,60.48,60.48,60.48,60.48,60.48,604.83,604.83,,"MSBight03-4110",4110.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.46,-117.76,152.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",604.83,604.83,1/13/2010 18:25:26,"Y","Y",8.00,28.00,0.00,0.00,0.00,21.60,"N","N",,33.46,-117.76,161.00
"Coastal Ecology","Toxicity","7395",-118.46,"B03","Outer Shelf","Outer Shelf","Santa Monica Bay","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",4.00,10.00,0.00,0.00,0.00,604.83,604.83,604.83,60.48,60.48,60.48,60.48,60.48,604.83,604.83,,"MSBight03-4038",4038.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.76,-118.46,130.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",604.83,604.83,1/13/2010 18:25:26,"Y","Y",9.00,28.00,0.00,0.00,0.00,21.60,"N","N",,33.76,-118.46,133.00
"Coastal Ecology","Toxicity","7528",-119.05,"B03","Outer Shelf","Outer Shelf","Hueneme to Dume","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",5.00,10.00,0.00,0.00,0.00,604.83,604.83,604.83,60.48,60.48,60.48,60.48,60.48,604.83,604.83,,"MSBight03-4133",4133.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",34.04,-119.05,203.00,"Y","3","N","NA",,"Y","Y","None","No Failure","Y",604.83,604.83,1/13/2010 18:25:26,"Y","Y",11.00,28.00,0.00,0.00,0.00,21.60,"N","N",,34.04,-119.05,203.00
"Coastal Ecology","Toxicity","7542",-119.13,"B03","Outer Shelf","Outer Shelf","Hueneme to Dume","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",6.00,10.00,0.00,0.00,0.00,604.83,604.83,604.83,60.48,60.48,60.48,60.48,60.48,604.83,604.83,,"MSBight03-4093",4093.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",34.06,-119.13,174.00,"Y","3","N","NA",,"Y","Y","None","No Failure","Y",604.83,604.83,1/13/2010 18:25:26,"Y","Y",13.00,28.00,0.00,0.00,0.00,21.60,"N","N",,34.06,-119.13,174.00
"Coastal Ecology","Toxicity","7652",-119.68,"B03","Outer Shelf","Outer Shelf","East Santa Barbara Channel","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",7.00,10.00,0.00,0.00,0.00,604.83,604.83,604.83,60.48,60.48,60.48,60.48,60.48,604.83,604.83,,"MSBight03-4067",4067.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",34.22,-119.68,139.59,"Y","3","N","NA",,"Y","Y","None","No Failure","Y",604.83,604.83,1/13/2010 18:25:26,"Y","Y",19.00,28.00,0.00,0.00,0.00,21.60,"N","N",,34.23,-119.68,138.98
"Coastal Ecology","Toxicity","7654",-119.70,"B03","Outer Shelf","Outer Shelf","East Santa Barbara Channel","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",8.00,10.00,0.00,0.00,0.00,604.83,604.83,604.83,60.48,60.48,60.48,60.48,60.48,604.83,604.83,,"MSBight03-4103",4103.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",34.23,-119.70,158.49,"Y","3","N","NA",,"Y","Y","None","No Failure","Y",604.83,604.83,1/13/2010 18:25:26,"Y","Y",20.00,28.00,0.00,0.00,0.00,21.60,"N","N",,34.23,-119.70,158.19
"Coastal Ecology","Toxicity","7696",-119.71,"B03","Outer Shelf","Outer Shelf","East Santa Barbara Channel","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",9.00,10.00,0.00,0.00,0.00,604.83,604.83,604.83,60.48,60.48,60.48,60.48,60.48,604.83,604.83,,"MSBight03-4023",4023.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",34.30,-119.71,140.51,"Y","3","N","NA",,"Y","Y","None","No Failure","Y",604.83,604.83,1/13/2010 18:25:26,"Y","Y",23.00,28.00,0.00,0.00,0.00,21.60,"N","N",,34.30,-119.71,139.90
"Coastal Ecology","Toxicity","7727",-120.33,"B03","Outer Shelf","Outer Shelf","West Santa Barbara Channel","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",10.00,10.00,0.00,0.00,0.00,604.83,604.83,604.83,60.48,60.48,60.48,60.48,60.48,604.83,604.83,,"MSBight03-4111",4111.00,"B03Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",34.39,-120.33,185.31,"Y","3","N","NA",,"Y","Y","None","No Failure","Y",604.83,604.83,1/13/2010 18:25:26,"Y","Y",25.00,28.00,0.00,0.00,0.00,21.60,"N","N",,34.39,-120.33,185.92
"Coastal Ecology","Toxicity","6402",-118.26,"B98","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"MSBight98-014",2182.00,"B98_NSD_TCB_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.72,-118.26,27.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",1.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.72,-118.26,26.00
"Coastal Ecology","Toxicity","6405",-118.23,"B08","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",2.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"Bight08_SiteID-0110",6405.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.72,-118.23,11.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",2.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.72,-118.23,13.00
"Coastal Ecology","Toxicity","6413",-118.23,"B98","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",3.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"MSBight98-030",2298.00,"B98_NSD_TCB_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.72,-118.23,12.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",3.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.72,-118.23,12.00
"Coastal Ecology","Toxicity","6419",-118.19,"B03","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",4.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"MSBight03-4162",4162.00,"B03_NSD_TCB_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.73,-118.19,16.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",4.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.73,-118.19,15.00
"Coastal Ecology","Toxicity","6424",-118.25,"B08","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",5.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"Bight08_SiteID-0026",6424.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.73,-118.25,18.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",5.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.73,-118.25,17.00
"Coastal Ecology","Toxicity","6428",-118.23,"B98","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",6.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"MSBight98-046",2426.00,"B98_NSD_TCB_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.73,-118.23,11.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",6.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.73,-118.23,11.00
"Coastal Ecology","Toxicity","6443",-118.20,"B08","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",7.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"Bight08_SiteID-0030",6443.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.74,-118.20,19.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",7.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.74,-118.20,20.00
"Coastal Ecology","Toxicity","6446",-118.20,"B08","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",8.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"Bight08_SiteID-0078",6446.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.74,-118.20,18.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",8.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.74,-118.20,18.00
"Coastal Ecology","Toxicity","6449",-118.23,"B08","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",9.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"Bight08_SiteID-0010",6449.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.74,-118.23,11.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",9.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.74,-118.23,10.00
"Coastal Ecology","Toxicity","6450",-118.21,"B03","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",10.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"MSBight03-4146",4146.00,"B03_NSD_TCB_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.74,-118.21,20.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",10.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.74,-118.21,18.00
"Coastal Ecology","Toxicity","6460",-118.22,"B08","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",11.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"Bight08_SiteID-0094",6460.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.75,-118.22,16.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",11.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.75,-118.22,16.00
"Coastal Ecology","Toxicity","6466",-118.21,"B03","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",12.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"MSBight03-4210",4210.00,"B03_NSD_TCB_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.75,-118.21,23.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",12.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.75,-118.21,23.00
"Coastal Ecology","Toxicity","6467",-118.22,"B98","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",13.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"MSBight98-035",2431.00,"B98_NSD_TCB_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.75,-118.22,15.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",13.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.75,-118.22,15.00
"Coastal Ecology","Toxicity","6487",-118.27,"B03","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",14.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"MSBight03-4266",4266.00,"B03_NSD_TCB_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.76,-118.27,17.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",14.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.76,-118.27,17.00
"Coastal Ecology","Toxicity","6493",-118.21,"B08","Port","Port","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",15.00,16.00,0.00,0.00,0.00,20.90,20.90,20.90,1.30,1.30,1.30,1.30,1.30,29.33,29.33,,"Bight08_SiteID-0042",6493.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.76,-118.21,15.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",29.33,29.33,1/13/2010 18:25:27,"Y","Y",15.00,16.00,0.00,0.00,0.00,1.30,"Y","N",,33.76,-118.21,15.00
