"Labcode","QABatch","StationID","Parameter","Matrix","Dilution","Concentration","Timepoint","Qualifier","Value"
"AB","80798","2329","NH3T","OL",0.00,0.00,10.00,,2.00
"AB","80798","2329","DO","OL",0.00,0.00,10.00,,8.50
"AB","80798","2329","NH3T","IW",0.00,0.00,0.00,,5.00
"AB","80798","2329","SAL","OL",0.00,0.00,10.00,,21.00
"AB","80798","2329","SAL","OL",0.00,0.00,0.00,,21.00
"AB","80798","2329","DO","OL",0.00,0.00,0.00,,7.40
"AB","80798","2329","PH","OL",0.00,0.00,0.00,,7.80
"AB","80798","2331","NH3T","OL",0.00,0.00,10.00,,3.00
"AB","80798","2331","DO","OL",0.00,0.00,10.00,,8.40
"AB","80798","2331","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","80798","2331","SAL","OL",0.00,0.00,10.00,,21.00
"AB","80798","2331","PH","OL",0.00,0.00,10.00,,8.20
"AB","80798","2331","SAL","OL",0.00,0.00,0.00,,20.00
"AB","80798","2331","PH","IW",0.00,0.00,0.00,,7.30
"AB","80798","2331","NH3T","IW",0.00,0.00,0.00,,4.00
"AB","80798","2331","DO","OL",0.00,0.00,0.00,,7.20
"AB","80798","2331","PH","OL",0.00,0.00,0.00,,7.80
"AB","80798","2331","SAL","IW",0.00,0.00,0.00,,28.00
"AB","80798","2338","NH3T","OL",0.00,0.00,10.00,"<",1.00
"AB","80798","2338","NH3T","IW",0.00,0.00,0.00,,2.00
"AB","80798","2338","SAL","OL",0.00,0.00,10.00,,21.00
"AB","80798","2338","SAL","IW",0.00,0.00,0.00,,27.00
"AB","80798","2338","PH","IW",0.00,0.00,0.00,,7.80
"AB","80798","2338","DO","OL",0.00,0.00,10.00,,8.10
"AB","80798","2338","PH","OL",0.00,0.00,10.00,,8.10
"AB","80798","2338","SAL","OL",0.00,0.00,0.00,,21.00
"AB","80798","2338","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","80798","2338","DO","OL",0.00,0.00,0.00,,7.30
"AB","80798","2338","PH","OL",0.00,0.00,0.00,,7.80
"AB","80798","2340","NH3T","IW",0.00,0.00,0.00,,5.00
"AB","80798","2340","PH","OL",0.00,0.00,0.00,,7.80
"AB","80798","2340","SAL","IW",0.00,0.00,0.00,,27.00
"AB","80798","2340","NH3T","OL",0.00,0.00,10.00,"<",1.00
"AB","80798","2340","DO","OL",0.00,0.00,0.00,,7.30
"AB","80798","2340","SAL","OL",0.00,0.00,10.00,,21.00
"AB","80798","2340","SAL","OL",0.00,0.00,0.00,,20.00
"AB","80798","2340","PH","IW",0.00,0.00,0.00,,7.70
"AB","80798","2340","DO","OL",0.00,0.00,10.00,,8.10
"AB","80798","2340","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","80798","2340","PH","OL",0.00,0.00,10.00,,8.00
"AB","80798","2370","PH","OL",0.00,0.00,10.00,,8.10
"AB","80798","2370","SAL","IW",0.00,0.00,0.00,,26.00
"AB","80798","2370","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","80798","2370","PH","IW",0.00,0.00,0.00,,7.80
"AB","80798","2370","SAL","OL",0.00,0.00,10.00,,21.00
"AB","80798","2370","PH","OL",0.00,0.00,0.00,,7.80
"AB","80798","2370","NH3T","OL",0.00,0.00,10.00,,1.00
"AB","80798","2370","DO","OL",0.00,0.00,0.00,,7.00
"AB","80798","2370","NH3T","IW",0.00,0.00,0.00,,5.00
"AB","80798","2370","SAL","OL",0.00,0.00,0.00,,21.00
"AB","80798","2370","DO","OL",0.00,0.00,10.00,,8.30
"NV","81198","2230","NH3T","EL",1.00,0.00,0.00,,0.58
"NV","81198","2230","NH3U","EL",1.00,0.00,0.00,,0.01
"NV","81198","2230","TEMP","EL",1.00,0.00,0.00,,21.10
"NV","81198","2230","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81198","2230","PH","EL",1.00,0.00,0.00,,7.82
"NV","81198","2254","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81198","2254","TEMP","EL",1.00,0.00,0.00,,21.40
"NV","81198","2254","NH3T","EL",1.00,0.00,0.00,,0.90
"NV","81198","2254","NH3U","EL",1.00,0.00,0.00,,0.03
"NV","81198","2254","PH","EL",1.00,0.00,0.00,,8.07
"NV","81198","2264","NH3U","EL",1.00,0.00,0.00,,0.02
"NV","81198","2264","TEMP","EL",1.00,0.00,0.00,,21.30
"NV","81198","2264","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81198","2264","NH3T","EL",1.00,0.00,0.00,,1.14
"NV","81198","2264","PH","EL",1.00,0.00,0.00,,7.85
"NV","81298","2159","NH3U","EL",1.00,0.00,0.00,,0.08
"NV","81298","2159","NH3T","EL",1.00,0.00,0.00,,2.86
"NV","81298","2159","TEMP","EL",1.00,0.00,0.00,,21.20
"NV","81298","2159","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81298","2159","PH","EL",1.00,0.00,0.00,,7.93
"NV","81298","2175","PH","EL",1.00,0.00,0.00,,7.92
"NV","81298","2175","NH3T","EL",1.00,0.00,0.00,,2.46
"NV","81298","2175","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81298","2175","NH3U","EL",1.00,0.00,0.00,,0.07
"NV","81298","2175","TEMP","EL",1.00,0.00,0.00,,22.80
"NV","81298","2186","TEMP","EL",1.00,0.00,0.00,,20.90
"NV","81298","2186","NH3U","EL",1.00,0.00,0.00,,0.03
"NV","81298","2186","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81298","2186","PH","EL",1.00,0.00,0.00,,7.89
"NV","81298","2186","NH3T","EL",1.00,0.00,0.00,,1.39
"NV","81298","2329","TEMP","EL",1.00,0.00,0.00,,22.40
"NV","81298","2329","PH","EL",1.00,0.00,0.00,,7.96
"NV","81298","2329","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81298","2329","NH3U","EL",1.00,0.00,0.00,,0.05
"NV","81298","2329","NH3T","EL",1.00,0.00,0.00,,1.54
"NV","81298","2387","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81298","2387","NH3U","EL",1.00,0.00,0.00,,0.01
"NV","81298","2387","TEMP","EL",1.00,0.00,0.00,,22.40
"NV","81298","2387","PH","EL",1.00,0.00,0.00,,8.09
"NV","81298","2387","NH3T","EL",1.00,0.00,0.00,,0.27
"NV","81298","2390","PH","EL",1.00,0.00,0.00,,7.99
"NV","81298","2390","NH3U","EL",1.00,0.00,0.00,,0.04
"NV","81298","2390","NH3T","EL",1.00,0.00,0.00,,1.42
"NV","81298","2390","TEMP","EL",1.00,0.00,0.00,,20.60
"NV","81298","2390","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81298","2419","NH3T","EL",1.00,0.00,0.00,,0.75
"NV","81298","2419","PH","EL",1.00,0.00,0.00,,8.03
"NV","81298","2419","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81298","2419","NH3U","EL",1.00,0.00,0.00,,0.02
"NV","81298","2419","TEMP","EL",1.00,0.00,0.00,,22.20
"NV","81298","2423","PH","EL",1.00,0.00,0.00,,7.95
"NV","81298","2423","NH3U","EL",1.00,0.00,0.00,,0.17
"NV","81298","2423","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81298","2423","TEMP","EL",1.00,0.00,0.00,,22.20
"NV","81298","2423","NH3T","EL",1.00,0.00,0.00,,5.43
"NV","81298","2427","PH","EL",1.00,0.00,0.00,,8.01
"NV","81298","2427","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81298","2427","TEMP","EL",1.00,0.00,0.00,,20.60
"NV","81298","2427","NH3T","EL",1.00,0.00,0.00,,1.39
"NV","81298","2427","NH3U","EL",1.00,0.00,0.00,,0.04
"NV","81298","2431","NH3T","EL",1.00,0.00,0.00,,0.91
"NV","81298","2431","PH","EL",1.00,0.00,0.00,,8.01
"NV","81298","2431","TEMP","EL",1.00,0.00,0.00,,20.70
"NV","81298","2431","NH3U","EL",1.00,0.00,0.00,,0.03
"NV","81298","2431","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2153","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2153","NH3T","EL",1.00,0.00,0.00,,1.63
"NV","81398","2153","TEMP","EL",1.00,0.00,0.00,,20.90
"NV","81398","2153","NH3U","EL",1.00,0.00,0.00,,0.05
"NV","81398","2153","PH","EL",1.00,0.00,0.00,,8.03
"NV","81398","2157","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2157","NH3U","EL",1.00,0.00,0.00,,0.04
"NV","81398","2157","PH","EL",1.00,0.00,0.00,,7.88
"NV","81398","2157","NH3T","EL",1.00,0.00,0.00,,1.91
"NV","81398","2157","TEMP","EL",1.00,0.00,0.00,,21.00
"NV","81398","2163","PH","EL",1.00,0.00,0.00,,7.94
"NV","81398","2163","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2163","NH3T","EL",1.00,0.00,0.00,,1.63
"NV","81398","2163","NH3U","EL",1.00,0.00,0.00,,0.04
"NV","81398","2163","TEMP","EL",1.00,0.00,0.00,,21.00
"NV","81398","2182","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2182","PH","EL",1.00,0.00,0.00,,8.01
"NV","81398","2182","TEMP","EL",1.00,0.00,0.00,,21.00
"NV","81398","2182","NH3T","EL",1.00,0.00,0.00,,0.72
"NV","81398","2182","NH3U","EL",1.00,0.00,0.00,,0.02
"NV","81398","2225","NH3U","EL",1.00,0.00,0.00,,0.23
"NV","81398","2225","PH","EL",1.00,0.00,0.00,,7.81
"NV","81398","2225","NH3T","EL",1.00,0.00,0.00,,10.50
"NV","81398","2225","TEMP","EL",1.00,0.00,0.00,,21.50
"NV","81398","2225","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2229","PH","EL",1.00,0.00,0.00,,8.01
"NV","81398","2229","NH3U","EL",1.00,0.00,0.00,,0.07
"NV","81398","2229","NH3T","EL",1.00,0.00,0.00,,2.36
"NV","81398","2229","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2229","TEMP","EL",1.00,0.00,0.00,,20.90
"NV","81398","2231","TEMP","EL",1.00,0.00,0.00,,21.50
"NV","81398","2231","NH3T","EL",1.00,0.00,0.00,,3.73
"NV","81398","2231","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2231","PH","EL",1.00,0.00,0.00,,7.95
"NV","81398","2231","NH3U","EL",1.00,0.00,0.00,,0.11
"NV","81398","2249","NH3T","EL",1.00,0.00,0.00,,1.41
"NV","81398","2249","TEMP","EL",1.00,0.00,0.00,,21.70
"NV","81398","2249","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2249","PH","EL",1.00,0.00,0.00,,7.85
"NV","81398","2249","NH3U","EL",1.00,0.00,0.00,,0.03
"NV","81398","2255","NH3T","EL",1.00,0.00,0.00,,1.28
"NV","81398","2255","TEMP","EL",1.00,0.00,0.00,,21.50
"NV","81398","2255","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2255","PH","EL",1.00,0.00,0.00,,7.86
"NV","81398","2255","NH3U","EL",1.00,0.00,0.00,,0.03
"NV","81398","2257","NH3U","EL",1.00,0.00,0.00,,0.07
"NV","81398","2257","NH3T","EL",1.00,0.00,0.00,,3.60
"NV","81398","2257","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2257","TEMP","EL",1.00,0.00,0.00,,21.00
"NV","81398","2257","PH","EL",1.00,0.00,0.00,,7.81
"NV","81398","2259","NH3T","EL",1.00,0.00,0.00,,1.10
"NV","81398","2259","TEMP","EL",1.00,0.00,0.00,,22.00
"NV","81398","2259","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2259","PH","EL",1.00,0.00,0.00,,7.88
"NV","81398","2259","NH3U","EL",1.00,0.00,0.00,,0.03
"NV","81398","2434","NH3T","EL",1.00,0.00,0.00,,2.65
"NV","81398","2434","TEMP","EL",1.00,0.00,0.00,,21.90
"NV","81398","2434","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81398","2434","NH3U","EL",1.00,0.00,0.00,,0.08
"NV","81398","2434","PH","EL",1.00,0.00,0.00,,7.94
"NV","81498","2158","NH3T","EL",1.00,0.00,0.00,,4.37
"NV","81498","2158","NH3U","EL",1.00,0.00,0.00,,0.07
"NV","81498","2158","TEMP","EL",1.00,0.00,0.00,,21.40
"NV","81498","2158","SAL","EL",1.00,0.00,0.00,,32.00
"NV","81498","2158","PH","EL",1.00,0.00,0.00,,7.69
"NV","81498","2241","SAL","EL",1.00,0.00,0.00,,35.00
"NV","81498","2241","PH","EL",1.00,0.00,0.00,,7.46
"NV","81498","2241","NH3T","EL",1.00,0.00,0.00,,14.60
"NV","81498","2241","NH3U","EL",1.00,0.00,0.00,,0.13
"NV","81498","2241","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","81498","2251","PH","EL",1.00,0.00,0.00,,7.60
"NV","81498","2251","NH3U","EL",1.00,0.00,0.00,,0.03
"NV","81498","2251","NH3T","EL",1.00,0.00,0.00,,2.34
"NV","81498","2251","TEMP","EL",1.00,0.00,0.00,,20.50
"NV","81498","2251","SAL","EL",1.00,0.00,0.00,,35.00
"NV","81498","2265","NH3U","EL",1.00,0.00,0.00,,0.01
"NV","81498","2265","PH","EL",1.00,0.00,0.00,,7.64
"NV","81498","2265","SAL","EL",1.00,0.00,0.00,,35.00
"NV","81498","2265","TEMP","EL",1.00,0.00,0.00,,20.70
"NV","81498","2265","NH3T","EL",1.00,0.00,0.00,,1.28
"NV","81498","2288","PH","EL",1.00,0.00,0.00,,7.63
"NV","81498","2288","TEMP","EL",1.00,0.00,0.00,,20.60
"NV","81498","2288","SAL","EL",1.00,0.00,0.00,,35.00
"NV","81498","2288","NH3U","EL",1.00,0.00,0.00,,4.0e-03
"NV","81498","2288","NH3T","EL",1.00,0.00,0.00,,0.30
"NV","81498","2291","SAL","EL",1.00,0.00,0.00,,35.00
"NV","81498","2291","PH","EL",1.00,0.00,0.00,,7.58
"NV","81498","2291","TEMP","EL",1.00,0.00,0.00,,20.60
"NV","81498","2291","NH3T","EL",1.00,0.00,0.00,,0.44
"NV","81498","2291","NH3U","EL",1.00,0.00,0.00,,6.0e-03
"NV","81598","2137","NH3T","EL",1.00,0.00,0.00,,34.00
"NV","81598","2137","TEMP","EL",1.00,0.00,0.00,,21.50
"NV","81598","2137","SAL","EL",1.00,0.00,0.00,,35.00
"NV","81598","2137","NH3U","EL",1.00,0.00,0.00,,0.33
"NV","81598","2137","PH","EL",1.00,0.00,0.00,,7.44
"NV","81598","2149","TEMP","EL",1.00,0.00,0.00,,20.30
"NV","81598","2149","PH","EL",1.00,0.00,0.00,,7.73
"NV","81598","2149","NH3T","EL",1.00,0.00,0.00,,0.70
"NV","81598","2149","NH3U","EL",1.00,0.00,0.00,,0.01
"NV","81598","2149","SAL","EL",1.00,0.00,0.00,,33.00
"NV","81598","2179","NH3U","EL",1.00,0.00,0.00,,0.02
"NV","81598","2179","NH3T","EL",1.00,0.00,0.00,,1.50
"NV","81598","2179","PH","EL",1.00,0.00,0.00,,7.64
"NV","81598","2179","SAL","EL",1.00,0.00,0.00,,35.00
"NV","81598","2179","TEMP","EL",1.00,0.00,0.00,,21.20
"NV","81598","2188","NH3T","EL",1.00,0.00,0.00,,2.83
"NV","81598","2188","NH3U","EL",1.00,0.00,0.00,,0.04
"NV","81598","2188","SAL","EL",1.00,0.00,0.00,,35.00
"NV","81598","2188","PH","EL",1.00,0.00,0.00,,7.66
"NV","81598","2188","TEMP","EL",1.00,0.00,0.00,,21.20
"NV","81598","2208","NH3T","EL",1.00,0.00,0.00,,0.88
"NV","81598","2208","TEMP","EL",1.00,0.00,0.00,,19.50
"NV","81598","2208","SAL","EL",1.00,0.00,0.00,,35.00
"NV","81598","2208","NH3U","EL",1.00,0.00,0.00,,0.01
"NV","81598","2208","PH","EL",1.00,0.00,0.00,,7.71
"NV","81598","2441","NH3U","EL",1.00,0.00,0.00,,0.08
"NV","81598","2441","PH","EL",1.00,0.00,0.00,,7.70
"NV","81598","2441","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81598","2441","TEMP","EL",1.00,0.00,0.00,,22.20
"NV","81598","2441","NH3T","EL",1.00,0.00,0.00,,4.73
"AB","81898","0000","DO","RT",0.00,10.00,0.00,,9.40
"AB","81898","0000","SAL","OL",0.00,0.00,0.00,,19.00
"AB","81898","0000","SAL","RT",0.00,1.00,10.00,,20.00
"AB","81898","0000","SAL","RT",0.00,0.32,10.00,,20.00
"AB","81898","0000","SAL","RT",0.00,0.00,0.00,,20.00
"AB","81898","0000","SAL","RT",0.00,0.32,0.00,,20.00
"AB","81898","0000","SAL","RT",0.00,1.00,0.00,,20.00
"AB","81898","0000","SAL","RT",0.00,3.20,0.00,,20.00
"AB","81898","0000","SAL","RT",0.00,0.00,10.00,,20.00
"AB","81898","0000","DO","RT",0.00,5.60,0.00,,9.40
"AB","81898","0000","DO","OL",0.00,0.00,0.00,,9.70
"AB","81898","0000","DO","RT",0.00,1.00,0.00,,9.40
"AB","81898","0000","DO","RT",0.00,0.32,0.00,,9.30
"AB","81898","0000","DO","RT",0.00,0.00,0.00,,9.50
"AB","81898","0000","SAL","RT",0.00,3.20,10.00,,20.00
"AB","81898","0000","SAL","RT",0.00,5.60,10.00,,20.00
"AB","81898","0000","SAL","RT",0.00,10.00,10.00,,20.00
"AB","81898","0000","SAL","RT",0.00,5.60,0.00,,20.00
"AB","81898","0000","NH3T","RT",0.00,10.00,0.00,"<",1.00
"AB","81898","0000","DO","RT",0.00,3.20,0.00,,9.30
"AB","81898","0000","NH3T","RT",0.00,0.32,0.00,"<",1.00
"AB","81898","0000","NH3T","RT",0.00,1.00,10.00,"<",1.00
"AB","81898","0000","PH","RT",0.00,10.00,0.00,,8.00
"AB","81898","0000","PH","RT",0.00,0.32,10.00,,7.60
"AB","81898","0000","PH","RT",0.00,1.00,10.00,,7.40
"AB","81898","0000","PH","RT",0.00,3.20,10.00,,7.50
"AB","81898","0000","PH","RT",0.00,5.60,10.00,,7.50
"AB","81898","0000","PH","RT",0.00,10.00,10.00,,7.50
"AB","81898","0000","NH3T","RT",0.00,3.20,0.00,"<",1.00
"AB","81898","0000","NH3T","RT",0.00,1.00,0.00,"<",1.00
"AB","81898","0000","SAL","RT",0.00,10.00,0.00,,20.00
"AB","81898","0000","NH3T","RT",0.00,0.00,0.00,"<",1.00
"AB","81898","0000","DO","RT",0.00,0.00,10.00,,8.20
"AB","81898","0000","DO","RT",0.00,0.32,10.00,,8.10
"AB","81898","0000","DO","RT",0.00,1.00,10.00,,8.40
"AB","81898","0000","DO","RT",0.00,3.20,10.00,,7.90
"AB","81898","0000","DO","RT",0.00,5.60,10.00,,7.80
"AB","81898","0000","DO","RT",0.00,10.00,10.00,,7.80
"AB","81898","0000","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","81898","0000","NH3T","RT",0.00,5.60,0.00,"<",1.00
"AB","81898","0000","PH","RT",0.00,0.32,0.00,,7.90
"AB","81898","0000","PH","RT",0.00,5.60,0.00,,7.90
"AB","81898","0000","NH3T","RT",0.00,10.00,10.00,"<",1.00
"AB","81898","0000","NH3T","RT",0.00,0.00,10.00,"<",1.00
"AB","81898","0000","NH3T","RT",0.00,5.60,10.00,"<",1.00
"AB","81898","0000","NH3T","RT",0.00,3.20,10.00,"<",1.00
"AB","81898","0000","SAL","IW",0.00,0.00,0.00,,18.00
"AB","81898","0000","NH3T","IW",0.00,0.00,0.00,"<",1.00
"AB","81898","0000","NH3T","RT",0.00,0.32,10.00,"<",1.00
"AB","81898","0000","PH","RT",0.00,0.00,0.00,,7.80
"AB","81898","0000","PH","OL",0.00,0.00,0.00,,7.70
"AB","81898","0000","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","81898","0000","PH","RT",0.00,3.20,0.00,,7.90
"AB","81898","0000","PH","OL",0.00,0.00,0.00,,8.00
"AB","81898","0000","DO","OL",0.00,0.00,0.00,,8.80
"AB","81898","0000","PH","RT",0.00,0.00,10.00,,7.60
"AB","81898","0000","SAL","OL",0.00,0.00,0.00,,20.00
"AB","81898","0000","PH","RT",0.00,1.00,0.00,,7.90
"AB","81898","0000","PH","IW",0.00,0.00,0.00,,7.20
"AB","81898","0000","DO","OL",0.00,0.00,10.00,,8.40
"NV","81898","2175","NH3T","EL",1.00,0.00,0.00,,3.10
"NV","81898","2175","PH","EL",1.00,0.00,0.00,,7.58
"NV","81898","2175","TEMP","EL",1.00,0.00,0.00,,20.80
"NV","81898","2175","SAL","EL",1.00,0.00,0.00,,35.00
"NV","81898","2175","NH3U","EL",1.00,0.00,0.00,,0.03
"AB","81898","2267","SAL","IW",0.00,0.00,0.00,,24.00
"AB","81898","2267","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","81898","2267","SAL","OL",0.00,0.00,10.00,,20.00
"AB","81898","2267","PH","OL",0.00,0.00,10.00,,8.00
"AB","81898","2267","NH3T","IW",0.00,0.00,0.00,,6.00
"AB","81898","2267","DO","OL",0.00,0.00,10.00,,8.40
"AB","81898","2267","PH","IW",0.00,0.00,0.00,,8.10
"AB","81898","2267","DO","OL",0.00,0.00,0.00,,8.80
"AB","81898","2267","PH","OL",0.00,0.00,0.00,,7.70
"AB","81898","2267","SAL","OL",0.00,0.00,0.00,,20.00
"AB","81898","2267","NH3T","OL",0.00,0.00,10.00,"<",1.00
"AB","81898","2268","SAL","IW",0.00,0.00,0.00,,28.00
"AB","81898","2268","DO","OL",0.00,0.00,10.00,,8.30
"AB","81898","2268","DO","OL",0.00,0.00,0.00,,9.30
"AB","81898","2268","PH","OL",0.00,0.00,0.00,,7.70
"AB","81898","2268","PH","IW",0.00,0.00,0.00,,7.90
"AB","81898","2268","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","81898","2268","NH3T","OL",0.00,0.00,10.00,"<",1.00
"AB","81898","2268","PH","OL",0.00,0.00,10.00,,8.00
"AB","81898","2268","SAL","OL",0.00,0.00,10.00,,20.00
"AB","81898","2268","SAL","OL",0.00,0.00,0.00,,20.00
"AB","81898","2268","NH3T","IW",0.00,0.00,0.00,,7.00
"NV","81898","2329","SAL","EL",1.00,0.00,0.00,,34.00
"NV","81898","2329","TEMP","EL",1.00,0.00,0.00,,21.00
"NV","81898","2329","NH3T","EL",1.00,0.00,0.00,,1.30
"NV","81898","2329","NH3U","EL",1.00,0.00,0.00,,0.02
"NV","81898","2329","PH","EL",1.00,0.00,0.00,,7.71
"AB","81898","2361","PH","IW",0.00,0.00,0.00,,8.20
"AB","81898","2361","PH","OL",0.00,0.00,10.00,,8.00
"AB","81898","2361","DO","OL",0.00,0.00,0.00,,9.20
"AB","81898","2361","NH3T","OL",0.00,0.00,10.00,"<",1.00
"AB","81898","2361","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","81898","2361","SAL","IW",0.00,0.00,0.00,,24.00
"AB","81898","2361","SAL","OL",0.00,0.00,0.00,,20.00
"AB","81898","2361","PH","OL",0.00,0.00,0.00,,7.70
"AB","81898","2361","NH3T","IW",0.00,0.00,0.00,,7.00
"AB","81898","2361","DO","OL",0.00,0.00,10.00,,8.50
"AB","81898","2361","SAL","OL",0.00,0.00,10.00,,21.00
"AB","81898","2362","SAL","OL",0.00,0.00,10.00,,20.00
"AB","81898","2362","SAL","OL",0.00,0.00,0.00,,20.00
"AB","81898","2362","PH","OL",0.00,0.00,10.00,,8.00
"AB","81898","2362","PH","OL",0.00,0.00,0.00,,7.70
"AB","81898","2362","DO","OL",0.00,0.00,0.00,,9.70
"AB","81898","2362","NH3T","IW",0.00,0.00,0.00,"<",1.00
"AB","81898","2362","NH3T","OL",0.00,0.00,10.00,"<",1.00
"AB","81898","2362","DO","OL",0.00,0.00,10.00,,8.30
"AB","81898","2362","PH","IW",0.00,0.00,0.00,,7.90
"AB","81898","2362","SAL","IW",0.00,0.00,0.00,,26.00
"AB","81898","2362","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","81898","2363","SAL","OL",0.00,0.00,10.00,,20.00
"AB","81898","2363","NH3T","OL",0.00,0.00,10.00,"<",1.00
"AB","81898","2363","PH","IW",0.00,0.00,0.00,,8.10
"AB","81898","2363","SAL","IW",0.00,0.00,0.00,,25.00
"AB","81898","2363","NH3T","IW",0.00,0.00,0.00,,4.00
"AB","81898","2363","DO","OL",0.00,0.00,10.00,,8.90
"AB","81898","2363","DO","OL",0.00,0.00,0.00,,9.50
"AB","81898","2363","PH","OL",0.00,0.00,10.00,,8.00
"AB","81898","2363","PH","OL",0.00,0.00,0.00,,7.70
"AB","81898","2363","SAL","OL",0.00,0.00,0.00,,20.00
"AB","81898","2363","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","81898","2364","PH","IW",0.00,0.00,0.00,,8.00
"AB","81898","2364","SAL","IW",0.00,0.00,0.00,,25.00
"AB","81898","2364","NH3T","IW",0.00,0.00,0.00,,2.00
"AB","81898","2364","PH","OL",0.00,0.00,0.00,,7.60
"AB","81898","2364","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","81898","2364","NH3T","OL",0.00,0.00,10.00,"<",1.00
"AB","81898","2364","DO","OL",0.00,0.00,0.00,,8.90
"AB","81898","2364","SAL","OL",0.00,0.00,0.00,,20.00
"AB","81898","2364","SAL","OL",0.00,0.00,10.00,,20.00
"AB","81898","2364","PH","OL",0.00,0.00,10.00,,8.00
"AB","81898","2364","DO","OL",0.00,0.00,10.00,,8.60
"AB","81898","2365","SAL","IW",0.00,0.00,0.00,,28.00
"AB","81898","2365","NH3T","IW",0.00,0.00,0.00,"<",1.00
"AB","81898","2365","NH3T","OL",0.00,0.00,10.00,"<",1.00
"AB","81898","2365","DO","OL",0.00,0.00,0.00,,9.30
"AB","81898","2365","PH","OL",0.00,0.00,0.00,,7.70
"AB","81898","2365","SAL","OL",0.00,0.00,10.00,,21.00
"AB","81898","2365","SAL","OL",0.00,0.00,0.00,,20.00
"AB","81898","2365","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","81898","2365","PH","OL",0.00,0.00,10.00,,8.00
"AB","81898","2365","DO","OL",0.00,0.00,10.00,,8.30
"AB","81898","2365","PH","IW",0.00,0.00,0.00,,8.00
"AB","81898","2367","NH3T","OL",0.00,0.00,10.00,"<",1.00
"AB","81898","2367","PH","OL",0.00,0.00,0.00,,7.60
"AB","81898","2367","NH3T","IW",0.00,0.00,0.00,"<",1.00
"AB","81898","2367","PH","OL",0.00,0.00,10.00,,8.00
"AB","81898","2367","SAL","IW",0.00,0.00,0.00,,28.00
"AB","81898","2367","DO","OL",0.00,0.00,0.00,,9.50
"AB","81898","2367","DO","OL",0.00,0.00,10.00,,8.60
"AB","81898","2367","SAL","OL",0.00,0.00,0.00,,20.00
"AB","81898","2367","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","81898","2367","SAL","OL",0.00,0.00,10.00,,20.00
"AB","81898","2367","PH","IW",0.00,0.00,0.00,,8.10
"AB","81898","2368","NH3T","IW",0.00,0.00,0.00,"<",1.00
"AB","81898","2368","SAL","IW",0.00,0.00,0.00,,26.00
"AB","81898","2368","DO","OL",0.00,0.00,10.00,,8.40
"AB","81898","2368","SAL","OL",0.00,0.00,10.00,,21.00
"AB","81898","2368","NH3T","OL",0.00,0.00,10.00,"<",1.00
"AB","81898","2368","DO","OL",0.00,0.00,0.00,,9.50
"AB","81898","2368","PH","IW",0.00,0.00,0.00,,8.10
"AB","81898","2368","SAL","OL",0.00,0.00,0.00,,20.00
"AB","81898","2368","PH","OL",0.00,0.00,10.00,,8.00
"AB","81898","2368","NH3T","OL",0.00,0.00,0.00,"<",1.00
"AB","81898","2368","PH","OL",0.00,0.00,0.00,,7.70
"AB","81898","2369","PH","IW",0.00,0.00,0.00,,8.20
