"StationID","SampleDepth","SampleDepthUnits","SampleDate","SampleTime","SampleTimeZone","GrabEventNumber","SamplingOrganization","GearCode","Latitude","Longitude","Datum","Penetration","PenetrationUnits","Color","Composition","Odor","BenthicInfauna","SedimentChemistry","Toxicity","GrainSize","DistanceToTarget","GrabFailCode","Comments"
"7250","609","m",7/15/2008 0:00:00,7/15/2008 14:06:11,"PDT",4,"LACSD","TVV","33.5776","-118.68422","NAD83",-99,"cm","NR","NR","NR",0,0,0,0,"13","B","washed"
"7250","609","m",7/15/2008 0:00:00,7/15/2008 14:36:22,"PDT",5,"LACSD","TVV","33.57775","-118.68439","NAD83",12,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"14","None",
"7250","609","m",7/15/2008 0:00:00,7/15/2008 14:36:22,"PDT",6,"LACSD","TVV","33.57775","-118.68439","NAD83",11,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"14","None",
"7238","468","m",7/15/2008 0:00:00,7/15/2008 15:24:10,"PDT",1,"LACSD","TVV","33.54388","-118.65963","NAD83",17,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"23","None","silt no clay"
"7238","468","m",7/15/2008 0:00:00,7/15/2008 15:24:10,"PDT",2,"LACSD","TVV","33.54388","-118.65963","NAD83",16,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"23","None","silt no clay"
"7212","900","m",7/15/2008 0:00:00,7/15/2008 17:04:46,"PDT",1,"LACSD","TVV","33.48676","-118.42345","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"12","I","station too deep"
"7212","900","m",7/15/2008 0:00:00,7/15/2008 17:05:54,"PDT",3,"LACSD","TVV","33.48603","-118.42355","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"90","I","too deep"
"7206","598","m",7/15/2008 0:00:00,7/15/2008 17:36:06,"PDT",1,"LACSD","TVV","33.46386","-118.39459","NAD83",12,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"7","None",
"7206","598","m",7/15/2008 0:00:00,7/15/2008 17:36:06,"PDT",2,"LACSD","TVV","33.46386","-118.39459","NAD83",13,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"7","None",
"7212","875","m",7/16/2008 0:00:00,7/16/2008 6:36:45,"PDT",1,"LACSD","TVV","33.48691","-118.4243","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"70","I",
"7212","880","m",7/16/2008 0:00:00,7/16/2008 7:13:52,"PDT",2,"LACSD","TVV","33.48684","-118.42443","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"82","None",
"7212","880","m",7/16/2008 0:00:00,7/16/2008 7:13:52,"PDT",3,"LACSD","TVV","33.48684","-118.42443","NAD83",18,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"82","None",
"7200","836","m",7/16/2008 0:00:00,7/16/2008 8:36:57,"PDT",1,"LACSD","TVV","33.45453","-118.258","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"5","None",
"7200","836","m",7/16/2008 0:00:00,7/16/2008 8:36:57,"PDT",2,"LACSD","TVV","33.45453","-118.258","NAD83",18,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"5","None",
"7251","696","m",7/16/2008 0:00:00,7/16/2008 9:53:18,"PDT",1,"LACSD","TVV","33.57933","-118.3288","NAD83",7,"cm","Olive Green","Silt/Clay","None",0,0,0,0,"8","E","not enough penetration unequal tandem samples"
"7251","696","m",7/16/2008 0:00:00,7/16/2008 9:53:18,"PDT",2,"LACSD","TVV","33.57933","-118.3288","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"8","B",
"7251","696","m",7/16/2008 0:00:00,7/16/2008 10:22:18,"PDT",3,"LACSD","TVV","33.5793","-118.32875","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"11","None",
"7251","696","m",7/16/2008 0:00:00,7/16/2008 10:22:18,"PDT",4,"LACSD","TVV","33.5793","-118.32875","NAD83",18,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"11","None",
"7288","886","m",7/16/2008 0:00:00,7/16/2008 11:40:13,"PDT",1,"LACSD","TVV","33.62161","-118.44327","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"20","None",
"7288","886","m",7/16/2008 0:00:00,7/16/2008 11:40:13,"PDT",2,"LACSD","TVV","33.62161","-118.44327","NAD83",18,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"20","None",
"7296","610","m",7/16/2008 0:00:00,7/16/2008 12:51:28,"PDT",1,"LACSD","TVV","33.63786","-118.30249","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"24","None",
"7296","610","m",7/16/2008 0:00:00,7/16/2008 12:51:28,"PDT",2,"LACSD","TVV","33.63786","-118.30249","NAD83",18,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"24","None",
"7355","6","m",7/23/2008 0:00:00,7/23/2008 8:36:42,"PDT",0,"LACSD","TVV","33.73295","-118.12157","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"-99","E",
"7355","6","m",7/23/2008 0:00:00,7/23/2008 8:54:32,"PDT",1,"LACSD","TVV","33.73313","-118.12153","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"15","C",
"7355","6","m",7/23/2008 0:00:00,7/23/2008 8:58:04,"PDT",2,"LACSD","TVV","33.73331","-118.12156","NAD83",7,"cm","Gray","Fine Sand","None",1,0,0,0,"35","None",
"7355","6","m",7/23/2008 0:00:00,7/23/2008 8:58:04,"PDT",3,"LACSD","TVV","33.73331","-118.12156","NAD83",9,"cm","Gray","Fine Sand","None",0,1,0,0,"35","None",
"6442","4","m",7/23/2008 0:00:00,7/23/2008 9:21:46,"PDT",0,"LACSD","TVV","33.74254","-118.11705","NAD83",13,"cm","Gray","Mixed","None",0,0,0,0,"59","Other","subsample not taken"
"6442","4","m",7/23/2008 0:00:00,7/23/2008 9:21:46,"PDT",1,"LACSD","TVV","33.74254","-118.11705","NAD83",14,"cm","Gray","Mixed","None",0,1,0,1,"59","None",
"6442","4","m",7/23/2008 0:00:00,7/23/2008 9:38:46,"PDT",2,"LACSD","TVV","33.74204","-118.11738","NAD83",15,"cm","Gray","Mixed","None",1,0,0,0,"23","None","Subcores A, B, C   taken"
"6442","4","m",7/23/2008 0:00:00,7/23/2008 9:38:46,"PDT",3,"LACSD","TVV","33.74204","-118.11738","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"23","B",
"6442","4","m",7/23/2008 0:00:00,7/23/2008 9:51:44,"PDT",4,"LACSD","TVV","33.742","-118.11741","NAD83",13,"cm","Gray","Mixed","None",0,0,1,0,"26","None","PPCP sediment taken by SCCWRP as well"
"6442","4","m",7/23/2008 0:00:00,7/23/2008 9:51:44,"PDT",5,"LACSD","TVV","33.742","-118.11741","NAD83",13,"cm","Gray","Mixed","None",0,0,1,0,"26","None","PPCP sediment taken by SCCWRP as well"
"6442","4","m",7/23/2008 0:00:00,7/23/2008 10:11:18,"PDT",6,"LACSD","TVV","33.74203","-118.1173","NAD83",13,"cm","Gray","Mixed","None",0,0,1,0,"15","None",
"6442","4","m",7/23/2008 0:00:00,7/23/2008 10:11:18,"PDT",7,"LACSD","TVV","33.74203","-118.1173","NAD83",15,"cm","Gray","Mixed","None",0,0,1,0,"15","None",
"6472","5","m",7/23/2008 0:00:00,7/23/2008 10:40:26,"PDT",0,"LACSD","TVV","33.75538","-118.12985","NAD83",18,"cm","Gray","Silt/Clay","None",1,0,0,0,"3","None","subsample A, B, and C"
"6472","5","m",7/23/2008 0:00:00,7/23/2008 10:40:26,"PDT",1,"LACSD","TVV","33.75538","-118.12985","NAD83",18,"cm","Gray","Silt/Clay","None",0,1,0,1,"3","None","Keith also took as small sample"
"6472","5","m",7/23/2008 0:00:00,7/23/2008 10:55:42,"PDT",2,"LACSD","TVV","33.75531","-118.12981","NAD83",18,"cm","Gray","Silt/Clay","None",0,0,1,0,"6","None",
"6472","5","m",7/23/2008 0:00:00,7/23/2008 10:55:42,"PDT",3,"LACSD","TVV","33.75531","-118.12981","NAD83",18,"cm","Gray","Silt/Clay","None",0,0,1,0,"6","None",
"6479","4","m",7/23/2008 0:00:00,7/23/2008 11:25:14,"PDT",0,"LACSD","TVV","33.76049","-118.12171","NAD83",18,"cm","Gray","Silt/Clay","None",1,0,0,0,"36","None","subsamples A, B, and C taken"
"6479","4","m",7/23/2008 0:00:00,7/23/2008 11:25:14,"PDT",1,"LACSD","TVV","33.76049","-118.12171","NAD83",18,"cm","Gray","Silt/Clay","None",0,1,0,1,"36","None","water sample taken"
"6479","4","m",7/23/2008 0:00:00,7/23/2008 11:35:46,"PDT",2,"LACSD","TVV","33.76046","-118.12182","NAD83",18,"cm","Gray","Silt/Clay","None",0,0,1,0,"25","None","SED TIE taken"
"6479","4","m",7/23/2008 0:00:00,7/23/2008 11:35:46,"PDT",3,"LACSD","TVV","33.76046","-118.12182","NAD83",18,"cm","Gray","Silt/Clay","None",0,0,1,0,"25","None",
"6479","4","m",7/23/2008 0:00:00,7/23/2008 11:47:22,"PDT",4,"LACSD","TVV","33.76044","-118.1218","NAD83",18,"cm","Gray","Silt/Clay","None",0,0,1,0,"26","None",
"6479","4","m",7/23/2008 0:00:00,7/23/2008 11:47:22,"PDT",5,"LACSD","TVV","33.76044","-118.1218","NAD83",18,"cm","Gray","Silt/Clay","None",0,0,1,0,"26","None",
"7325","12","m",7/23/2008 0:00:00,7/23/2008 12:33:31,"PDT",0,"LACSD","TVV","33.70283","-118.08255","NAD83",8,"cm","Red","Coarse Sand","None",1,0,0,0,"8","None",
"7325","12","m",7/23/2008 0:00:00,7/23/2008 12:33:31,"PDT",1,"LACSD","TVV","33.70283","-118.08255","NAD83",5,"cm","Red","Coarse Sand","None",0,1,0,1,"8","None","Photo of sediment taken"
"7312","26","m",7/23/2008 0:00:00,7/23/2008 13:18:20,"PDT",0,"LACSD","TVV","33.67911","-118.14021","NAD83",0,"cm","NR","NR","NR",1,0,0,0,"15","I",
"7312","26","m",7/23/2008 0:00:00,7/23/2008 13:18:20,"PDT",1,"LACSD","TVV","33.67911","-118.14021","NAD83",0,"cm","NR","NR","NR",0,1,0,1,"15","I",
"7312","26","m",7/23/2008 0:00:00,7/23/2008 13:24:18,"PDT",2,"LACSD","TVV","33.67916","-118.14026","NAD83",8,"cm","Gray","Fine Sand","None",1,0,0,0,"9","None",
"7312","26","m",7/23/2008 0:00:00,7/23/2008 13:24:18,"PDT",3,"LACSD","TVV","33.67916","-118.14026","NAD83",7,"cm","Gray","Fine Sand","None",0,1,0,1,"9","None","remeasured for penetration"
"7305","29","m",7/23/2008 0:00:00,7/23/2008 13:41:58,"PDT",0,"LACSD","TVV","33.65971","-118.13045","NAD83",13,"cm","Gray","Fine Sand","None",1,0,0,0,"25","None",
"7305","29","m",7/23/2008 0:00:00,7/23/2008 13:41:58,"PDT",1,"LACSD","TVV","33.65971","-118.13045","NAD83",14,"cm","Gray","Fine Sand","None",0,1,0,1,"25","None",
"7301","31","m",7/23/2008 0:00:00,7/23/2008 13:55:49,"PDT",0,"LACSD","TVV","33.64799","-118.14934","NAD83",10,"cm","Gray","Fine Sand","None",1,0,0,0,"13","None",
"7301","31","m",7/23/2008 0:00:00,7/23/2008 13:55:49,"PDT",1,"LACSD","TVV","33.64799","-118.14934","NAD83",11,"cm","Gray","Fine Sand","None",0,1,0,1,"13","None",
"7301","31","m",7/23/2008 0:00:00,7/23/2008 14:04:31,"PDT",2,"LACSD","TVV","33.64803","-118.14936","NAD83",0,"cm","NR","NR","NR",0,0,1,0,"13","E",
"7301","31","m",7/23/2008 0:00:00,7/23/2008 14:04:31,"PDT",3,"LACSD","TVV","33.64803","-118.14936","NAD83",0,"cm","NR","NR","NR",0,0,1,0,"13","E",
"7301","31","m",7/23/2008 0:00:00,7/23/2008 14:07:53,"PDT",4,"LACSD","TVV","33.64796","-118.14933","NAD83",12,"cm","Gray","Fine Sand","None",0,0,1,0,"15","None",
"7301","31","m",7/23/2008 0:00:00,7/23/2008 14:07:53,"PDT",5,"LACSD","TVV","33.64796","-118.14933","NAD83",11,"cm","Gray","Fine Sand","None",0,0,1,0,"15","None",
"7298","43","m",7/23/2008 0:00:00,7/23/2008 14:22:52,"PDT",0,"LACSD","TVV","33.6395","-118.16588","NAD83",7,"cm","Gray","Fine Sand","None",1,0,0,0,"12","None",
"7298","43","m",7/23/2008 0:00:00,7/23/2008 14:22:52,"PDT",1,"LACSD","TVV","33.6395","-118.16588","NAD83",7,"cm","Gray","Fine Sand","None",0,1,0,1,"12","None","remeasured for penetration"
"7313","24","m",7/23/2008 0:00:00,7/23/2008 14:46:38,"PDT",0,"LACSD","TVV","33.68211","-118.19267","NAD83",0,"cm","NR","NR","NR",1,0,0,0,"40","E",
"7313","24","m",7/23/2008 0:00:00,7/23/2008 14:46:38,"PDT",1,"LACSD","TVV","33.68211","-118.19267","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"40","E",
"7313","23","m",7/24/2008 0:00:00,7/24/2008 8:12:25,"PDT",0,"LACSD","TVV","33.68188","-118.19296","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"7","E",
"7313","23","m",7/24/2008 0:00:00,7/24/2008 8:12:25,"PDT",1,"LACSD","TVV","33.68188","-118.19296","NAD83",0,"cm","NR","NR","NR",0,1,0,1,"7","I",
"7313","23","m",7/24/2008 0:00:00,7/24/2008 8:15:33,"PDT",2,"LACSD","TVV","33.68181","-118.193","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"11","E",
"7313","23","m",7/24/2008 0:00:00,7/24/2008 8:15:33,"PDT",3,"LACSD","TVV","33.68181","-118.193","NAD83",0,"cm","NR","NR","NR",0,1,0,1,"11","I",
"7313","23","m",7/24/2008 0:00:00,7/24/2008 8:19:06,"PDT",4,"LACSD","TVV","33.68188","-118.19291","NAD83",12,"cm","Light Brown","Mixed","None",1,0,0,0,"11","None",
"7313","23","m",7/24/2008 0:00:00,7/24/2008 8:19:06,"PDT",5,"LACSD","TVV","33.68188","-118.19291","NAD83",14,"cm","Light Brown","Mixed","None",0,1,0,1,"11","None",
"7287","42","m",7/24/2008 0:00:00,7/24/2008 8:46:57,"PDT",1,"LACSD","TVV","33.62101","-118.1949","NAD83",0,"cm","NR","NR","NR",1,0,0,0,"15","C","stingray body caught in grab"
"7287","42","m",7/24/2008 0:00:00,7/24/2008 8:46:57,"PDT",2,"LACSD","TVV","33.62101","-118.1949","NAD83",0,"cm","NR","NR","NR",0,1,0,1,"15","C","stingray tail caught in grab"
"7287","42","m",7/24/2008 0:00:00,7/24/2008 8:55:05,"PDT",3,"LACSD","TVV","33.62098","-118.19508","NAD83",7,"cm","Gray","Fine Sand","None",1,0,0,0,"7","None","remeasured for penetration depth"
"7287","42","m",7/24/2008 0:00:00,7/24/2008 8:55:05,"PDT",4,"LACSD","TVV","33.62098","-118.19508","NAD83",0,"cm","NR","NR","NR",0,1,0,1,"7","B","rock caught in jaws"
"7287","42","m",7/24/2008 0:00:00,7/24/2008 9:01:48,"PDT",5,"LACSD","TVV","33.62106","-118.19498","NAD83",7,"cm","Gray","Fine Sand","None",0,0,0,0,"7","None","USGS/NOAA sample collection"
"7287","42","m",7/24/2008 0:00:00,7/24/2008 9:01:48,"PDT",6,"LACSD","TVV","33.62106","-118.19498","NAD83",7,"cm","Gray","Fine Sand","None",0,1,0,1,"7","None","remeasured for penetration depth"
"7287","42","m",7/24/2008 0:00:00,7/24/2008 9:14:26,"PDT",7,"LACSD","TVV","33.62111","-118.1949","NAD83",7,"cm","Gray","Fine Sand","None",0,0,1,0,"17","None","Bight 08 Tox and USGS/NOAA sampling"
"7287","42","m",7/24/2008 0:00:00,7/24/2008 9:14:26,"PDT",8,"LACSD","TVV","33.62111","-118.1949","NAD83",7,"cm","Gray","Fine Sand","None",0,0,1,0,"17","None","Bight 08 Tox and USGS/NOAA sampling"
"7287","42","m",7/24/2008 0:00:00,7/24/2008 9:25:15,"PDT",9,"LACSD","TVV","33.62103","-118.19508","NAD83",8,"cm","Gray","Fine Sand","None",0,0,1,0,"2","None",
"7287","42","m",7/24/2008 0:00:00,7/24/2008 9:25:15,"PDT",10,"LACSD","TVV","33.62103","-118.19508","NAD83",6,"cm","Gray","Fine Sand","None",0,0,1,0,"2","F",
"7287","42","m",7/24/2008 0:00:00,7/24/2008 9:31:39,"PDT",11,"LACSD","TVV","33.62115","-118.19497","NAD83",10,"cm","Gray","Fine Sand","None",0,0,1,0,"14","None","finished toxcity samples"
"7287","42","m",7/24/2008 0:00:00,7/24/2008 9:31:39,"PDT",12,"LACSD","TVV","33.62115","-118.19497","NAD83",8,"cm","Gray","Fine Sand","None",0,0,0,0,"14","None","No samples taken from this grab"
"7321","28","m",7/24/2008 0:00:00,7/24/2008 10:17:53,"PDT",0,"LACSD","TVV","33.69541","-118.29611","NAD83",0,"cm","NR","NR","NR",1,0,0,0,"4","I",
"7321","28","m",7/24/2008 0:00:00,7/24/2008 10:17:53,"PDT",1,"LACSD","TVV","33.69541","-118.29611","NAD83",0,"cm","NR","NR","NR",0,1,0,1,"4","I",
"7321","28","m",7/24/2008 0:00:00,7/24/2008 10:20:42,"PDT",2,"LACSD","TVV","33.69541","-118.29602","NAD83",14,"cm","Other","Fine Sand","None",1,0,0,0,"12","None","The sediment is gray green in color"
"7321","28","m",7/24/2008 0:00:00,7/24/2008 10:20:42,"PDT",3,"LACSD","TVV","33.69541","-118.29602","NAD83",14,"cm","Other","Fine Sand","None",0,1,0,1,"12","None","The sediment is gray green in color"
"7321","27","m",7/24/2008 0:00:00,7/24/2008 10:31:07,"PDT",4,"LACSD","TVV","33.69546","-118.29599","NAD83",14,"cm","Other","Fine Sand","None",0,0,1,0,"16","None","The sediment is gray green in color"
"7321","27","m",7/24/2008 0:00:00,7/24/2008 10:31:07,"PDT",5,"LACSD","TVV","33.69546","-118.29599","NAD83",12,"cm","Other","Fine Sand","None",0,0,1,0,"16","None","The sediment is gray green in color"
"7324","20","m",7/24/2008 0:00:00,7/24/2008 10:43:06,"PDT",0,"LACSD","TVV","33.70193","-118.30392","NAD83",10,"cm","Other","Coarse Sand","None",1,0,0,0,"9","None","Sediment color is olive brown"
"7324","20","m",7/24/2008 0:00:00,7/24/2008 10:43:06,"PDT",1,"LACSD","TVV","33.70193","-118.30392","NAD83",8,"cm","Other","Coarse Sand","None",0,1,0,1,"9","None","Sediment color is olive brown"
"7320","252","m",7/24/2008 0:00:00,7/24/2008 11:14:05,"PDT",0,"LACSD","TVV","33.69431","-118.34628","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"32","I","Not enough wire out"
"7320","252","m",7/24/2008 0:00:00,7/24/2008 11:14:05,"PDT",1,"LACSD","TVV","33.69431","-118.34628","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"32","I","Not enough wire out"
"7320","262","m",7/24/2008 0:00:00,7/24/2008 11:31:17,"PDT",2,"LACSD","TVV","33.69406","-118.34643","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"7","I","Not enough wire out"
"7320","262","m",7/24/2008 0:00:00,7/24/2008 11:31:17,"PDT",3,"LACSD","TVV","33.69406","-118.34643","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"7","I","Not enough wire out"
"7320","248","m",7/24/2008 0:00:00,7/24/2008 11:42:37,"PDT",4,"LACSD","TVV","33.69436","-118.34604","NAD83",18,"cm","Other","Silt/Clay","None",1,0,0,0,"53","None","Sediment is olive brown"
"7320","248","m",7/24/2008 0:00:00,7/24/2008 11:42:37,"PDT",5,"LACSD","TVV","33.69436","-118.34604","NAD83",18,"cm","Other","Silt/Clay","None",0,1,0,1,"53","None","Sediment is olive brown"
"7395","133","m",7/24/2008 0:00:00,7/24/2008 13:25:30,"PDT",0,"LACSD","TVV","33.76671","-118.4604","NAD83",8,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"13","None",
"7395","133","m",7/24/2008 0:00:00,7/24/2008 13:25:30,"PDT",1,"LACSD","TVV","33.76671","-118.4604","NAD83",0,"cm","NR","NR","NR",0,1,0,1,"13","E",
"7395","130","m",7/24/2008 0:00:00,7/24/2008 13:34:02,"PDT",2,"LACSD","TVV","33.76689","-118.46041","NAD83",8,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"10","None",
"7395","130","m",7/24/2008 0:00:00,7/24/2008 13:34:02,"PDT",3,"LACSD","TVV","33.76689","-118.46041","NAD83",4,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"10","E",
"7395","132","m",7/24/2008 0:00:00,7/24/2008 13:44:41,"PDT",4,"LACSD","TVV","33.7668","-118.46041","NAD83",0,"cm","NR","NR","NR",0,1,0,1,"6","I",
"7395","132","m",7/24/2008 0:00:00,7/24/2008 13:44:41,"PDT",5,"LACSD","TVV","33.7668","-118.46041","NAD83",0,"cm","NR","NR","NR",0,0,1,0,"6","I",
"7395","130","m",7/24/2008 0:00:00,7/24/2008 13:51:39,"PDT",6,"LACSD","TVV","33.76686","-118.46033","NAD83",12,"cm","Olive Green","Silt/Clay","None",0,1,1,0,"14","None",
"7395","130","m",7/24/2008 0:00:00,7/24/2008 13:51:39,"PDT",7,"LACSD","TVV","33.76686","-118.46033","NAD83",12,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"14","None",
"6383","5","m",9/22/2008 0:00:00,9/22/2008 8:21:34,"PDT",1,"LACSD","TVV","33.70754","-118.26974","NAD83",0,"cm","NR","NR","NR",0,0,1,0,"29","Other","Gear fouled"
"6383","5","m",9/22/2008 0:00:00,9/22/2008 8:29:59,"PDT",2,"LACSD","TVV","33.70751","-118.26982","NAD83",9,"cm","Gray","Mixed","None",0,0,1,0,"33","None","Silty Sand"
"6383","5","m",9/22/2008 0:00:00,9/22/2008 8:29:59,"PDT",3,"LACSD","TVV","33.70751","-118.26982","NAD83",6,"cm","Gray","Mixed","None",0,0,1,0,"33","F","Not deep enough"
"6383","5","m",9/22/2008 0:00:00,9/22/2008 8:36:39,"PDT",4,"LACSD","TVV","33.70748","-118.26975","NAD83",11,"cm","Gray","Mixed","None",0,0,1,0,"36","None","Silty Sand; needed one side of the van veen to complete sample"
"6386","15","m",9/22/2008 0:00:00,9/22/2008 8:49:58,"PDT",1,"LACSD","TVV","33.71213","-118.25808","NAD83",9,"cm","Olive Green","Mixed","None",0,0,1,0,"20","None","Silty Sand"
"6386","15","m",9/22/2008 0:00:00,9/22/2008 8:49:58,"PDT",2,"LACSD","TVV","33.71213","-118.25808","NAD83",9,"cm","Olive Green","Mixed","None",0,0,1,0,"20","None","Silty Sand"
"6386","14","m",9/22/2008 0:00:00,9/22/2008 8:58:25,"PDT",3,"LACSD","TVV","33.71199","-118.258","NAD83",8,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"12","None",
"6386","14","m",9/22/2008 0:00:00,9/22/2008 8:58:25,"PDT",4,"LACSD","TVV","33.71199","-118.258","NAD83",4,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"12","B",
"6386","14","m",9/22/2008 0:00:00,9/22/2008 9:05:01,"PDT",5,"LACSD","TVV","33.71206","-118.25802","NAD83",9,"cm","Olive Green","Silt/Clay","NR",0,0,1,0,"12","None","Only one side used, samples complete"
"6384","5","m",9/22/2008 0:00:00,9/22/2008 9:16:50,"PDT",1,"LACSD","TVV","33.70896","-118.26207","NAD83",11,"cm","Olive Green","Mixed","None",0,0,1,0,"5","None","Silty Sand"
"6384","5","m",9/22/2008 0:00:00,9/22/2008 9:16:50,"PDT",2,"LACSD","TVV","33.70896","-118.26207","NAD83",11,"cm","Olive Green","Mixed","None",0,0,1,0,"5","None","Silty Sand"
"6387","24","m",9/22/2008 0:00:00,9/22/2008 9:36:10,"PDT",1,"LACSD","TVV","33.71348","-118.24186","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"22","None",
"6387","24","m",9/22/2008 0:00:00,9/22/2008 9:36:10,"PDT",2,"LACSD","TVV","33.71348","-118.24186","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"22","None",
"6404","18","m",9/22/2008 0:00:00,9/22/2008 9:52:46,"PDT",1,"LACSD","TVV","33.72418","-118.2243","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"7","None",
"6404","18","m",9/22/2008 0:00:00,9/22/2008 9:52:46,"PDT",2,"LACSD","TVV","33.72418","-118.2243","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"7","None",
"6416","17","m",9/22/2008 0:00:00,9/22/2008 10:05:18,"PDT",1,"LACSD","TVV","33.73108","-118.2235","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"13","None",
"6416","17","m",9/22/2008 0:00:00,9/22/2008 10:05:18,"PDT",2,"LACSD","TVV","33.73108","-118.2235","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"13","None",
"6450","20","m",9/22/2008 0:00:00,9/22/2008 10:22:30,"PDT",1,"LACSD","TVV","33.74554","-118.21577","NAD83",14,"cm","Olive Green","Mixed","None",0,0,1,0,"1","None","Silty Sand"
"6450","20","m",9/22/2008 0:00:00,9/22/2008 10:22:30,"PDT",2,"LACSD","TVV","33.74554","-118.21577","NAD83",15,"cm","Olive Green","Mixed","None",0,0,1,0,"1","None","Silty Sand"
"6428","11","m",9/22/2008 0:00:00,9/22/2008 10:40:43,"PDT",1,"LACSD","TVV","33.73433","-118.23144","NAD83",11,"cm","Olive Green","Mixed","None",0,0,1,0,"9","None","Silty Sand"
"6428","11","m",9/22/2008 0:00:00,9/22/2008 10:40:43,"PDT",2,"LACSD","TVV","33.73433","-118.23144","NAD83",12,"cm","Olive Green","Mixed","None",0,0,1,0,"9","None","Silty Sand"
"6428","11","m",9/22/2008 0:00:00,9/22/2008 10:47:56,"PDT",3,"LACSD","TVV","33.7342","-118.23146","NAD83",11,"cm","Olive Green","Mixed","None",0,0,1,0,"7","None","Silty Sand, only using one grab to finish up the samples"
"6424","18","m",9/22/2008 0:00:00,9/22/2008 11:21:50,"PDT",1,"LACSD","TVV","33.73253","-118.25322","NAD83",5,"cm","Olive Green","Mixed","None",0,0,1,0,"5","A",
"6424","18","m",9/22/2008 0:00:00,9/22/2008 11:21:50,"PDT",2,"LACSD","TVV","33.73253","-118.25322","NAD83",5,"cm","Olive Green","Mixed","None",0,0,1,0,"5","A",
"6424","18","m",9/22/2008 0:00:00,9/22/2008 11:29:00,"PDT",3,"LACSD","TVV","33.73253","-118.25328","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"9","None","Top layer Olive Green underneath that is Gray silt"
"6424","18","m",9/22/2008 0:00:00,9/22/2008 11:29:00,"PDT",4,"LACSD","TVV","33.73253","-118.25328","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"9","None","Top layer Olive Green underneath that is Gray silt"
"6402","27","m",9/22/2008 0:00:00,9/22/2008 11:45:01,"PDT",1,"LACSD","TVV","33.72381","-118.26256","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"9","None",
"6402","27","m",9/22/2008 0:00:00,9/22/2008 11:45:01,"PDT",2,"LACSD","TVV","33.72381","-118.26256","NAD83",18,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"9","None",
