"StationID","Stratum","Location","Latitude","Longitude","BAYHARBORS","MARINAS","BATH6","BATH30","Bath120to200","Bath200to500","Bath500to1000","ESTUARY","ESTUARYLA","USGS","SPME","ChannelIslands","LPOTW","SPOTW","SMB_NEC","GrabAreaWeight","ToxAreaWeight","FishAssemblageAreaWeight","FishBioaccumAreaWeight","SPMEAreaWeight"
"B03W004","Special-Water Quality",,32.52,-117.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W005","Special-Water Quality",,32.51,-117.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W006","Special-Water Quality",,32.50,-117.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W007","Special-Water Quality",,32.50,-117.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W008","Special-Water Quality",,32.50,-117.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W009","Special-Water Quality",,32.49,-117.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W010","Special-Water Quality",,32.48,-117.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W011","Special-Water Quality",,32.48,-117.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W012","Special-Water Quality",,32.48,-117.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W013","Special-Water Quality",,32.55,-117.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W014","Special-Water Quality",,32.53,-117.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W015","Special-Water Quality",,32.53,-117.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W016","Special-Water Quality",,32.55,-117.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W017","Special-Water Quality",,32.56,-117.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W018","Special-Water Quality",,32.55,-117.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W019","Special-Water Quality",,32.55,-117.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W020","Special-Water Quality",,32.57,-117.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W021","Special-Water Quality",,32.57,-117.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W022","Special-Water Quality",,32.59,-117.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W023","Special-Water Quality",,32.59,-117.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W024","Special-Water Quality",,32.59,-117.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W025","Special-Water Quality",,33.58,-117.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W026","Special-Water Quality",,33.57,-117.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W027","Special-Water Quality",,33.56,-117.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W028","Special-Water Quality",,33.54,-117.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W029","Special-Water Quality",,33.58,-117.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W030","Special-Water Quality",,33.57,-117.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W031","Special-Water Quality",,33.57,-117.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W032","Special-Water Quality",,33.55,-117.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W033","Special-Water Quality",,33.59,-117.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W034","Special-Water Quality",,33.58,-117.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W035","Special-Water Quality",,33.57,-117.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W036","Special-Water Quality",,33.56,-117.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W037","Special-Water Quality",,33.60,-117.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W038","Special-Water Quality",,33.59,-117.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W039","Special-Water Quality",,33.58,-117.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W040","Special-Water Quality",,33.56,-117.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W041","Special-Water Quality",,33.62,-117.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W042","Special-Water Quality",,33.61,-117.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W043","Special-Water Quality",,33.60,-117.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W044","Special-Water Quality",,33.59,-117.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W045","Special-Water Quality",,33.57,-118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W046","Special-Water Quality",,33.64,-118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W047","Special-Water Quality",,33.63,-118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W048","Special-Water Quality",,33.62,-118.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W049","Special-Water Quality",,33.61,-118.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W050","Special-Water Quality",,33.59,-118.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W051","Special-Water Quality",,33.66,-118.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W052","Special-Water Quality",,33.65,-118.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W053","Special-Water Quality",,33.64,-118.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W054","Special-Water Quality",,33.63,-118.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W055","Special-Water Quality",,33.61,-118.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W056","Special-Water Quality",,33.69,-118.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W057","Special-Water Quality",,33.67,-118.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W058","Special-Water Quality",,33.66,-118.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W059","Special-Water Quality",,33.65,-118.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W060","Special-Water Quality",,33.63,-118.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W061","Special-Water Quality",,33.72,-118.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W062","Special-Water Quality",,33.69,-118.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W063","Special-Water Quality",,33.67,-118.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W064","Special-Water Quality",,33.64,-118.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W065","Special-Water Quality",,33.72,-118.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W066","Special-Water Quality",,33.72,-118.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W067","Special-Water Quality",,33.72,-118.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W068","Special-Water Quality",,33.69,-118.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W069","Special-Water Quality",,33.66,-118.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W070","Special-Water Quality",,33.64,-118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W071","Special-Water Quality",,33.70,-118.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W072","Special-Water Quality",,33.68,-118.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W073","Special-Water Quality",,33.66,-118.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W074","Special-Water Quality",,33.65,-118.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W075","Special-Water Quality",,33.70,-118.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W076","Special-Water Quality",,33.69,-118.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W077","Special-Water Quality",,33.66,-118.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W078","Special-Water Quality",,33.65,-118.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W079","Special-Water Quality",,33.76,-118.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W080","Special-Water Quality",,33.71,-118.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W081","Special-Water Quality",,33.71,-118.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W082","Special-Water Quality",,33.71,-118.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W083","Special-Water Quality",,33.72,-118.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W084","Special-Water Quality",,33.72,-118.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W085","Special-Water Quality",,33.75,-118.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W086","Special-Water Quality",,33.90,-118.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W087","Special-Water Quality",,33.90,-118.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W088","Special-Water Quality",,33.93,-118.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W089","Special-Water Quality",,33.92,-118.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W090","Special-Water Quality",,33.91,-118.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W091","Special-Water Quality",,33.95,-118.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W092","Special-Water Quality",,33.94,-118.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W093","Special-Water Quality",,33.95,-118.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W094","Special-Water Quality",,33.94,-118.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W095","Special-Water Quality",,33.96,-118.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W096","Special-Water Quality",,33.95,-118.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W097","Special-Water Quality",,33.98,-118.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W098","Special-Water Quality",,33.97,-118.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W099","Special-Water Quality",,33.96,-118.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W100","Special-Water Quality",,34.00,-118.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W101","Special-Water Quality",,33.98,-118.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W102","Special-Water Quality",,33.95,-118.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W103","Special-Water Quality",,34.28,-119.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W104","Special-Water Quality",,34.28,-119.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W105","Special-Water Quality",,34.28,-119.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W106","Special-Water Quality",,34.28,-119.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W107","Special-Water Quality",,34.28,-119.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W108","Special-Water Quality",,34.27,-119.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W109","Special-Water Quality",,34.27,-119.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W110","Special-Water Quality",,34.27,-119.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W111","Special-Water Quality",,34.27,-119.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W112","Special-Water Quality",,34.26,-119.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W113","Special-Water Quality",,34.27,-119.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W114","Special-Water Quality",,34.26,-119.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W115","Special-Water Quality",,34.25,-119.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W116","Special-Water Quality",,34.25,-119.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W117","Special-Water Quality",,34.25,-119.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W118","Special-Water Quality",,34.25,-119.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W119","Special-Water Quality",,34.25,-119.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W120","Special-Water Quality",,34.25,-119.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W121","Special-Water Quality",,34.25,-119.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W122","Special-Water Quality",,34.23,-119.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W123","Special-Water Quality",,34.23,-119.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W124","Special-Water Quality",,34.23,-119.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W125","Special-Water Quality",,34.23,-119.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W126","Special-Water Quality",,34.23,-119.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W127","Special-Water Quality",,34.23,-119.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W128","Special-Water Quality",,34.23,-119.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W129","Special-Water Quality",,34.23,-119.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W130","Special-Water Quality",,34.21,-119.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W131","Special-Water Quality",,34.21,-119.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W132","Special-Water Quality",,34.21,-119.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W133","Special-Water Quality",,34.21,-119.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W134","Special-Water Quality",,34.21,-119.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W135","Special-Water Quality",,34.21,-119.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W136","Special-Water Quality",,34.21,-119.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W137","Special-Water Quality",,34.21,-119.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W138","Special-Water Quality",,34.20,-119.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W139","Special-Water Quality",,34.20,-119.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W140","Special-Water Quality",,34.20,-119.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W141","Special-Water Quality",,34.20,-119.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
