"StationID","SampleDate","ArrivalTime","ArrivalTimeUnits","SamplingOrganization","SampleType","Vessel","NavType","Salinity","WeatherCode","WindSpeed","WindSpeedUnits","WindDirection","SwellHeight","SwellHeightUnits","SwellPeriod","SwellDirection","SeaState","StationFailCode","Abandoned","Comments"
"4336",9/3/2003 0:00:00,"0826","PDT","SV","Grab","Early Bird","DGPS",,"Clear",3,"KTS","E",2,"FT",10,"W","Calm","None",0,
"4337",8/18/2003 0:00:00,"1653","PDT","MEC","Grab","MEC Avon","DGPS",29.10,"Clear",10,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"4338",7/15/2003 0:00:00,"1038","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",7,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"4338",8/6/2003 0:00:00,"1237","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Partly Cloudy",8,"KTS","S",0,"FT",0,"XX","Calm","None",0,
"4339",7/22/2003 0:00:00,"1456","PDT","CINMS","Grab","McArthur II","DGPS",,"Partly Cloudy",4,"KTS","SW",3,"FT",3,"W","Calm","None",0,"in water 2:57; to bottom 1 min; at surface 2:59; total 2 min"
"4339",8/14/2003 0:00:00,"1130","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",0,"KTS","XX",1,"FT",9,"W","Calm","None",0,
"4340",7/17/2003 0:00:00,"0827","PDT","CSD","Grab","Metro","DGPS",,"Partly Cloudy",9,"KTS","S",0,"FT",0,"XX","Calm","Other",0,"Between naval piers 5 and 6 restricted. Could not obtain accwss to get within Naval security zone."
"4340",7/31/2003 0:00:00,"0925","PDT","CSD","Grab","Metro","DGPS",,"Overcast",2,"KTS","W",0,"FT",0,"XX","Calm","None",0,"Between pier 5 and 4 near old sewer outfall inside navy security area."
"4341",9/2/2003 0:00:00,"0750","PDT","ABC","Grab","Hey Jude","DGPS",,"Fog",2,"KTS","N",0,"FT",0,"XX","Calm","None",0,
"4343",8/24/2003 0:00:00,"1327","PST","MBC","Grab","Alguita","DGPS",,"Clear",8,"KTS","W",1,"M",4,"W","Choppy","None",0,
"4343",9/3/2003 0:00:00,"0728","PST","MBC","Trawl","Alguita","DGPS",,"Overcast",4,"KTS","W",0,"M",4,"W","Choppy","None",0,
"4345",7/21/2003 0:00:00,"0312","PDT","CINMS","Grab","McArthur II","DGPS",,"Overcast",10,"KTS","NW",3,"FT",3,"W","Calm","None",0,"in water 3:14; at bottom 17 min; at surface 3:53; total 39 min; lots of clay"
"4346",8/19/2003 0:00:00,"1116","PDT","LACSD","Grab","Ocean Sentinel","DGPS",-99.00,"Overcast",3,"KTS","E",1,"FT",6,"W","Calm","None",0,
"4347",8/7/2003 0:00:00,"1020","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",10,"KTS","W",3,"FT",3,"S","Choppy","None",0,
"4347",8/15/2003 0:00:00,"0945","PDT","CINMS","Grab","Shearwater","DGPS",,"Clear",13,"KTS","W",3,"FT",12,"W","Choppy","None",0,
"4348",7/18/2003 0:00:00,"0723","PDT","CSD","Grab","Metro","DGPS",,"Fog",1,"KTS","W",0,"FT",0,"XX","Calm","None",0,"Sampled outside turning basin for aircraft carrier (actual station located outside basin)."
"4349",7/22/2003 0:00:00,"1230","PDT","ABC","Grab","Hey Jude","DGPS",,"Partly Cloudy",6,"KTS","SW",5,"FT",13,"SW","Choppy","None",0,
"4349",7/22/2003 0:00:00,"1301","PDT","ABC","Trawl","Hey Jude","DGPS",,"Partly Cloudy",8,"KTS","SW",4,"FT",10,"SW","Confused","None",0,
"4350",8/13/2003 0:00:00,"1234","PDT","MEC","Trawl","Zephyr","DGPS",,"Partly Cloudy",10,"KTS","NW",3,"FT",8,"NW","Choppy","None",0,
"4350",9/3/2003 0:00:00,"1152","PDT","SV","Grab","Early Bird","DGPS",,"Clear",15,"KTS","W",3,"FT",6,"W","Rough","None",0,
"4351",8/21/2003 0:00:00,"1705","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",5,"KTS","W",3,"FT",8,"NW","Calm","None",0,
"4351",8/21/2003 0:00:00,"1705","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",5,"KTS","W",2,"FT",8,"NW","Calm","None",0,
"4352",7/20/2003 0:00:00,"1150","PDT","CINMS","Grab","McArthur II","DGPS",,"Clear",4,"KTS","NW",1,"FT",2,"W","Calm","None",0,"in water 11:51; at bottom 16 min; at surface 12:30; total 39 min"
"4353",9/5/2003 0:00:00,"1400","PDT","ABC","Grab","None","DGPS",,"Clear",-99,"NR","NR",-99,"NR",-99,"NR","NR","Other",1,"Harbor seal sanctuary; access limited to canoes"
"4354",7/15/2003 0:00:00,"1229","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",6,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"4354",8/7/2003 0:00:00,"1021","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",6,"KTS","SE",0,"FT",0,"XX","Calm","None",0,
"4356",8/1/2003 0:00:00,"1030","PDT","CSD","Grab","Monitor III","DGPS",,"Partly Cloudy",6,"KTS","NW",1,"FT",7,"W","Choppy","None",0,
"4356",8/11/2003 0:00:00,"1135","PDT","MEC","Trawl","Zephyr","DGPS",,"Partly Cloudy",5,"KTS","NW",2,"FT",10,"W","Calm","None",0,
"4358",7/22/2003 0:00:00,"0744","PDT","CLAEMD","Grab","La Mer","DGPS",-99.00,"Clear",5,"KTS","SW",3,"FT",12,"SW","Calm","None",0,
"4358",8/11/2003 0:00:00,"1325","PDT","VRG","Trawl","Vantuna","GPS",-99.00,"Partly Cloudy",5,"KTS","NE",2,"FT",8,"W","Calm","S",1,"Too rocky to trawl"
"4358",8/25/2003 0:00:00,"1113","PDT","CLAEMD","Grab","La Mer","DGPS",-99.00,"Fog",8,"KTS","W",3,"FT",10,"SW","Calm","None",0,
"4359",7/18/2003 0:00:00,"1742","PDT","CINMS","Grab","McArthur II","DGPS",,"Partly Cloudy",3,"KTS","W",3,"FT",5,"W","Calm","None",0,"60 yards off grab site (bottom); successful grab; temp: 45.11 F"
"4360",7/22/2003 0:00:00,"0903","PDT","MEC","Grab","MEC Avon","DGPS",39.42,"Overcast",2,"KTS","W",0,"FT",0,"XX","Calm","None",0,"Original site coordinates at 0.3 m depth"
"4361",7/20/2003 0:00:00,"1300","PDT","CINMS","Grab","McArthur II","DGPS",,"Clear",6,"KTS","NW",1,"FT",3,"W","Calm","None",0,"in water 13:01; at bottom 17 min; at surface 13:41; total 40 min"
"4362",8/20/2003 0:00:00,"1138","PDT","LACSD","Grab","Ocean Sentinel","DGPS",-99.00,"Haze",2,"KTS","W",1,"FT",6,"W","Calm","None",0,
"4363",7/22/2003 0:00:00,"0606","PDT","CINMS","Grab","McArthur II","DGPS",,"Overcast",14,"KTS","W",4,"FT",4,"NW","Choppy","None",0,"in water-6:07; at bottom-4 min.; at surface-6:16; total-9 min; second grab ubsuccessful; top was open - washed"
"4363",8/7/2003 0:00:00,"1402","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",3,"KTS","E",3,"FT",3,"S","Choppy","S",1,"Rocks in net"
"4364",7/16/2003 0:00:00,"0929","PDT","CSD","Grab","Metro","DGPS",,"Fog",4,"KTS","S",0,"FT",0,"XX","Calm","None",0,
"4365",7/23/2003 0:00:00,"1353","PDT","CLAEMD","Grab","La Mer","DGPS",-99.00,"Partly Cloudy",9,"KTS","SW",2,"FT",10,"SW","Calm","None",0,
"4365",8/4/2003 0:00:00,"1359","PDT","CLAEMD","Grab","La Mer","DGPS",-99.00,"Clear",8,"KTS","SW",2,"FT",8,"SW","Calm","None",0,
"4365",8/14/2003 0:00:00,"1224","PDT","CLAEMD","Trawl","La Mer","DGPS",-99.00,"Clear",8,"KTS","SW",3,"FT",10,"SW","Calm","None",0,
"4366",7/24/2003 0:00:00,"0800","PDT","OCSD","Grab","Enchanter IV","DGPS",-99.00,"Overcast",4,"KTS","SW",1,"FT",4,"SW","Calm","None",0,"This was hand-entered from hardcopy of field sheet 7/31/2003"
"4366",8/25/2003 0:00:00,"1030","PDT","OCSD","Trawl","Yellowfin","GPS",-99.00,"Haze",4,"KTS","SW",2,"FT",10,"SW","Calm","None",0,
"4367",7/30/2003 0:00:00,"0938","PDT","ABC","Grab","Hey Jude","DGPS",,"Fog",2,"KTS","W",2,"FT",10,"W","Calm","None",0,
"4367",7/30/2003 0:00:00,"0945","PDT","ABC","Trawl","Hey Jude","DGPS",,"Fog",2,"KTS","W",2,"FT",10,"W","Calm","None",0,
"4368",7/20/2003 0:00:00,"0707","PDT","CINMS","Grab","McArthur II","DGPS",,"Overcast",4,"KTS","W",2,"FT",3,"W","Calm","None",0,"in water 7:10; at bottom 14 min; at surface 7:42; total 32 min"
"4369",7/29/2003 0:00:00,"0749","PDT","OCSD","Grab","Enchanter IV","DGPS",-99.00,"Clear",0,"KTS","XX",1,"FT",10,"SW","Calm","None",0,
"4369",8/27/2003 0:00:00,"1404","PDT","OCSD","Trawl","Yellowfin","GPS",-99.00,"Clear",8,"KTS","S",2,"FT",10,"SW","Calm","None",0,
"4370",7/15/2003 0:00:00,"1230","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",4,"KTS","S",0,"FT",0,"XX","Calm","None",0,
"4370",8/7/2003 0:00:00,"1036","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",12,"KTS","SE",0,"FT",0,"XX","Calm","None",0,
"4371",7/21/2003 0:00:00,"1335","PDT","CINMS","Grab","McArthur II","DGPS",,"Clear",15,"KTS","NW",4,"FT",3,"W","Choppy","None",0,"in water 13:36; at bottom 1 min: at surface13:39; total 3 min; shallow site"
"4371",8/8/2003 0:00:00,"1430","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",19,"KTS","NW",4,"FT",3,"NW","Choppy","None",0,
"4372",7/17/2003 0:00:00,"1050","PDT","CSD","Grab","Metro","DGPS",,"Partly Cloudy",8,"KTS","SW",0,"FT",0,"XX","Calm","Other",1,"Too shallow. Closest to site 2.365 nm (491 m). Depth at abandonment 3.0 m (edge of channel)"
"4373",9/16/2003 0:00:00,"1100","PDT","ABC","Grab","None","DGPS",,"NR",-99,"NR","NR",-99,"NR",-99,"NR","NR","Other",1,"No Access"
"4374",7/23/2003 0:00:00,"1340","PDT","OCSD","Grab","Enchanter IV","DGPS",-99.00,"Clear",6,"KTS","SW",1,"FT",10,"SW","Choppy","None",0,"This was hand-entered from hardcopy of field sheet 7/31/2003"
"4374",8/26/2003 0:00:00,"1321","PDT","OCSD","Trawl","Yellowfin","GPS",-99.00,"Clear",10,"KTS","SW",2,"FT",10,"SW","Choppy","None",0,
"4375",7/24/2003 0:00:00,"1455","PDT","ABC","Grab","Hey Jude","DGPS",,"Partly Cloudy",6,"KTS","SW",4,"FT",12,"SW","Calm","C",1,"7 grabs attempted. None good. Reef, cobble and rock in all locations. Trawl tracks no good either, nets lost in area on previous occasions."
"4375",7/24/2003 0:00:00,"1530","PDT","ABC","Trawl","Hey Jude","DGPS",,"Partly Cloudy",6,"KTS","SW",4,"FT",12,"SW","Calm","Other",1,"1 hour spent attempting grabs with no luck. Reef throughout area. No good trawl tracks found. Nets lost in area on previous surveys."
"4376",7/22/2003 0:00:00,"1059","PDT","CSD","Grab","Metro","DGPS",,"Fog",7,"KTS","NW",3,"FT",12,"NW","Calm","None",0,
"4376",7/30/2003 0:00:00,"0801","PDT","CSD","Trawl","Monitor III","DGPS",,"Overcast",6,"KTS","SE",2,"FT",11,"SW","Calm","None",0,"Lotek 13 min"
"4377",7/18/2003 0:00:00,"2305","PDT","CINMS","Grab","McArthur II","DGPS",,"Overcast",9,"KTS","NW",3,"FT",5,"S","Calm","None",0,"arrive 23:58; in water 23:59; total 14 min; 1st grab unsuccessful - grab did not hit bottom"
"4378",8/18/2003 0:00:00,"1109","PDT","LACSD","Grab","Ocean Sentinel","DGPS",-99.00,"Clear",2,"KTS","SE",1,"FT",6,"W","Calm","None",0,
"4378",8/26/2003 0:00:00,"0742","PDT","LACSD","Trawl","Ocean Sentinel","DGPS",-99.00,"Haze",6,"KTS","NW",1,"FT",7,"W","Calm","S",1,"Unable to locate trawlable track free of rocky outcropping."
"4379",8/24/2003 0:00:00,"0847","PST","MBC","Grab","Alguita","DGPS",,"Clear",0,"KTS","XX",0,"M",5,"W","Calm","None",0,
"4379",9/4/2003 0:00:00,"1430","PST","MBC","Trawl","Alguita","DGPS",,"Clear",9,"KTS","W",1,"M",6,"W","Calm","S",1,"Three fathometer runs each showed rocky bottom."
"4380",7/19/2003 0:00:00,"1008","PDT","CINMS","Grab","McArthur II","DGPS",,"Partly Cloudy",4,"KTS","SW",1,"FT",5,"N","Calm","None",0,"in water 10:10; at bottom 19 min; at surface 10:54; total 44 min; temp 42.8 F"
"4381",7/22/2003 0:00:00,"1703","PDT","ABC","Grab","Hey Jude","DGPS",,"Partly Cloudy",10,"KTS","SW",4,"FT",10,"SW","Choppy","None",0,
"4381",7/22/2003 0:00:00,"1722","PDT","ABC","Trawl","Hey Jude","DGPS",,"Partly Cloudy",12,"KTS","SW",4,"FT",10,"SW","Confused","None",0,
"4382",8/18/2003 0:00:00,"1240","PDT","LACSD","Grab","Ocean Sentinel","DGPS",-99.00,"Clear",0,"KTS","XX",1,"FT",8,"W","Calm","Other",0,"Site outside depth limit of stratum.  Unable to reoccupy within 100 m of target coordinates and within 10% of the 500 m stratum depth limit"
"4382",8/25/2003 0:00:00,"2359","PDT","LACSD","Trawl","Ocean Sentinel","DGPS",-99.00,"Haze",-99,"KTS","NR",1,"FT",6,"NR","Calm","Other",1,"Based on investigation of site during benthic sampling, it was determined that site is outside depth limit of stratum.  Unable to locate trawl track within 100 m  of target coordinates and within 10% of the 500 m stratum depth limit.  "
"4383",8/20/2003 0:00:00,"0900","PDT","CINMS","Grab","Shearwater","DGPS",,"Fog",5,"KTS","NW",4,"FT",8,"NW","Calm","S",1,"rocky bottom"
"4383",8/20/2003 0:00:00,"0900","PDT","CINMS","Trawl","Shearwater","DGPS",,"Fog",5,"KTS","NW",4,"FT",8,"NW","Calm","S",1,"Pre-trawl survey indicated mountainous bottom"
"4384",8/4/2003 0:00:00,"1140","PDT","MEC","Grab","JB","DGPS",,"Clear",2,"KTS","NW",4,"FT",12,"SW","Calm","None",0,
"4384",8/7/2003 0:00:00,"1036","PDT","MEC","Trawl","Zephyr","DGPS",,"Clear",1,"KTS","W",3,"FT",12,"NW","Calm","None",0,
"4386",7/25/2003 0:00:00,"1130","PDT","VRG","Trawl","Vantuna","GPS",-99.00,"Clear",15,"KTS","SW",0,"FT",0,"XX","Calm","N",1,"Station is proximate to the dock, could get to within 90 m but with SW wind and boat traffic was unsafe.  The captain made the decision that it was not safe to trawl this site."
"4386",8/8/2003 0:00:00,"0853","PDT","MEC","Grab","JB","DGPS",,"Clear",3,"KTS","S",0,"FT",0,"XX","Calm","None",0,
"4387",7/22/2003 0:00:00,"1857","PDT","ABC","Grab","Hey Jude","DGPS",,"Partly Cloudy",8,"KTS","SW",0,"FT",0,"XX","Calm","Other",1,"Site located on land. Closest possible sampling site over 100m from nominal location."
"4388",7/21/2003 0:00:00,"0805","PDT","CSD","Grab","Metro","DGPS",,"Overcast",10,"KTS","N",3,"FT",11,"NW","Choppy","S",1,"Rocky bottom"
"4388",7/21/2003 0:00:00,"0805","PDT","CSD","Trawl","Metro","DGPS",,"Overcast",10,"KTS","N",17,"FT",11,"NW","Choppy","S",1,"Rocky bottom"
"4389",7/31/2003 0:00:00,"1119","PDT","CLAEMD","Grab","La Mer","DGPS",-99.00,"Overcast",10,"KTS","W",2,"FT",12,"SW","Calm","Other",1,"steep angle rocky bottom 96 m nominal  Abandoned: met grab attempt requirement"
"4392",7/19/2003 0:00:00,"0741","PDT","CINMS","Grab","McArthur II","DGPS",,"Overcast",4,"KTS","NW",3,"FT",4,"N","Calm","None",0,"in water 7:42, total time 16min; temp 44.7, perhaps thermometer error"
"4398",7/20/2003 0:00:00,"0529","PDT","CINMS","Grab","McArthur II","DGPS",,"Overcast",5,"KTS","SW",2,"FT",3,"W","Calm","None",0,"In water 5:30; time to depth 13min; at surface 06:01; total time in water 31 min"
"4400",7/16/2003 0:00:00,"1146","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",18,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"4400",7/25/2003 0:00:00,"1000","PDT","VRG","Trawl","Vantuna","GPS",-99.00,"Overcast",0,"KTS","XX",0,"FT",0,"XX","Calm","None",0,"In Long Beach Harbor, course arced at end to avoid sunken barge; the boat ended off the slope next to the breakwater, but the trawl was completed at the appropriate depth."
"4400",8/6/2003 0:00:00,"1323","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Partly Cloudy",8,"KTS","SE",0,"FT",0,"XX","Calm","None",0,
"4401",7/21/2003 0:00:00,"1158","PDT","CINMS","Grab","McArthur II","DGPS",,"Overcast",10,"KTS","NW",3,"FT",4,"W","Choppy","S",1,"in water 11:58; at bottom 2 min; at surface12:01; total 3 min; all attempted grabs (6) unsuccessful; shallow water"
"4401",7/21/2003 0:00:00,"1158","PDT","CINMS","Trawl","McArthur II","DGPS",,"Overcast",10,"KTS","NW",3,"FT",4,"W","Choppy","S",1,"rocky bottom"
"4402",9/29/2003 0:00:00,"1201","PDT","MEC","Trawl","JB","DGPS",,"Overcast",2,"KTS","SW",1,"FT",6,"W","Calm","None",0,
"4404",8/8/2003 0:00:00,"1145","PDT","MEC","Grab","JB","DGPS",,"Clear",4,"KTS","W",0,"FT",0,"XX","Calm","None",0,
"4404",9/11/2003 0:00:00,"1145","PDT","VRG","Trawl","Larvae","GPS",-99.00,"Clear",6,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"4408",7/16/2003 0:00:00,"0923","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",6,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"4408",7/25/2003 0:00:00,"1054","PDT","VRG","Trawl","Vantuna","GPS",-99.00,"Clear",10,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"4408",8/7/2003 0:00:00,"1211","PDT","CLAEMD","Grab","Marine Surveyor","DGPS",-99.00,"Clear",10,"KTS","S",0,"FT",0,"XX","Calm","None",0,
"4417",7/22/2003 0:00:00,"1039","PDT","CINMS","Grab","McArthur II","DGPS",,"Clear",15,"KTS","W",3,"FT",3,"SW","Choppy","None",0,"in water 11:19; at bottom 1 min; at surface 11:21; total 2 min"
"4417",8/18/2003 0:00:00,"1716","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",25,"KTS","W",3,"FT",8,"W","Choppy","None",0,
"4418",7/16/2003 0:00:00,"0844","PDT","CSD","Grab","Metro","DGPS",,"Fog",1,"KTS","S",0,"FT",0,"XX","Calm","None",0,
"4418",7/17/2003 0:00:00,"0950","PDT","CSD","Trawl","Monitor III","DGPS",,"Partly Cloudy",5,"KTS","W",0,"FT",0,"XX","Calm","None",0,"Net over within a marina; children's sailing class being conducted nearby, Very few fish. No invertebrates"
"4418",7/17/2003 0:00:00,"1019","PDT","CSD","Trawl","Monitor III","DGPS",,"Partly Cloudy",1,"KTS","S",0,"FT",0,"XX","Calm","None",0,"Net over within meters of dock and anchored sail boat."
"4419",8/6/2003 0:00:00,"1443","PDT","ABC","Trawl","Yellowfin","DGPS",,"Clear",18,"KTS","W",3,"FT",10,"SW","Choppy","None",0,
"4419",8/19/2003 0:00:00,"1604","PDT","ABC","Grab","Yellowfin","DGPS",,"Clear",12,"KTS","SW",3,"FT",10,"SW","Calm","None",0,
"4421",8/21/2003 0:00:00,"1024","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",2,"KTS","NW",2,"FT",8,"NW","Calm","None",0,
"4421",8/21/2003 0:00:00,"1024","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",2,"KTS","NW",2,"FT",8,"NW","Calm","None",0,
"4422",8/26/2003 0:00:00,"1600","PDT","ABC","Grab","None","DGPS",6.00,"Clear",-99,"NR","NR",-99,"NR",-99,"NR","NR","Other",1,"Salinity <19 ppt"
"4423",8/19/2003 0:00:00,"1218","PDT","OCSD","Trawl","Enchanter IV","DGPS",-99.00,"Clear",6,"KTS","SE",0,"FT",0,"XX","Calm","None",0,
"4423",9/2/2003 0:00:00,"1004","PDT","OCSD","Grab","Enchanter IV","DGPS",-99.00,"Overcast",4,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"4424",7/25/2003 0:00:00,"1120","PDT","VRG","Trawl","Vantuna","GPS",-99.00,"Clear",0,"KTS","XX",0,"FT",0,"XX","Calm","N",1,"On beach- couldn't get within 240 m of target, also vessel was directly offshore of Alamitos Bay fuel dock."
"4424",8/8/2003 0:00:00,"0940","PDT","MEC","Grab","JB","DGPS",,"Clear",3,"KTS","S",0,"FT",0,"XX","Calm","None",0,
"4425",8/25/2003 0:00:00,"1100","PST","MBC","Grab","Alguita","DGPS",,"Fog",7,"KTS","W",1,"M",3,"W","Choppy","None",0,
"4425",9/3/2003 0:00:00,"1736","PST","MBC","Trawl","Alguita","DGPS",,"Partly Cloudy",0,"KTS","W",0,"M",0,"W","Choppy","S",1,"Three fathometer runs each showed rocky bottom."
"4426",7/23/2003 0:00:00,"0747","PDT","CSD","Grab","Metro","DGPS",,"Fog",2,"KTS","NW",1,"FT",14,"W","Calm","None",0,
"4426",7/29/2003 0:00:00,"0855","PDT","CSD","Trawl","Monitor III","DGPS",,"Overcast",3,"KTS","NW",3,"FT",11,"W","Rough","None",0,"Track line follows contour line along canyon slope. Station depth = 180m"
"4436",8/8/2003 0:00:00,"1450","PST","MBC","Grab","Portunus","DGPS",26.00,"Clear",6,"KTS","NW",0,"M",0,"XX","Calm","None",0,"Station on land."
"4440",8/20/2003 0:00:00,"1035","PST","MBC","Grab","Portunus","DGPS",30.00,"Partly Cloudy",5,"KTS","SE",0,"M",0,"XX","Calm","Other",0,"Station on land. Station sampled twice - second sample processed"
"4440",9/16/2003 0:00:00,"0910","PDT","KL","Grab","17FT WHALER","DGPS",30.60,"Overcast",3,"KTS","SE",0,"FT",0,"XX","Calm","None",0,"Moved station because of rocky bottom(rip-rap)"
"4442",7/16/2003 0:00:00,"1205","PDT","CSD","Grab","Metro","DGPS",,"Fog",8,"KTS","W",0,"FT",0,"XX","Calm","Other",1,"Station depth at a +1.3 m tide is 2.1 m. A 3.0 m depth within 100 m of station could not be found. Also station is located app. 50m into a no power boat zone."
"4442",7/16/2003 0:00:00,"1205","PDT","CSD","Trawl","Metro","DGPS",,"Fog",8,"KTS","W",0,"FT",0,"XX","Calm","Other",1,"Station depth during a 1.3 m tide is 2.1 m. Unable to find a 3.0 m depth within 100 m of station. Also, station is located 50 m into a No Powerboat Zone."
"4446",8/19/2003 0:00:00,"1350","PDT","CINMS","Grab","Shearwater","DGPS",,"Overcast",5,"KTS","W",5,"FT",8,"W","Choppy","None",0,
"4446",8/19/2003 0:00:00,"1350","PDT","CINMS","Trawl","Shearwater","DGPS",,"Overcast",5,"KTS","W",4,"FT",8,"W","Calm","None",0,
"4453",8/13/2003 0:00:00,"1030","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",15,"KTS","NW",4,"FT",7,"NW","Choppy","None",0,
"4453",8/21/2003 0:00:00,"1540","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",2,"KTS","NW",3,"FT",4,"NE","Calm","None",0,
"4456",8/20/2003 0:00:00,"1335","PST","MBC","Grab","Portunus","DGPS",33.00,"Clear",2,"KTS","SE",0,"M",0,"XX","Calm","None",0,
"4458",7/21/2003 0:00:00,"0945","PDT","CSD","Grab","Metro","DGPS",,"Overcast",12,"KTS","W",3,"FT",11,"NW","Choppy","None",0,
"4458",7/22/2003 0:00:00,"0804","PDT","CSD","Trawl","Monitor III","DGPS",,"Overcast",6,"KTS","SW",10,"FT",9,"W","Calm","None",0,"Lotek time: 4 min; Stn depth 181m; 3 Invertebrate and 7 fish specimens vouchered from invalid trawl event #1. 2 Fish vouchered from invalid trawl #2"
"4458",7/23/2003 0:00:00,"0756","PDT","CSD","Trawl","Monitor III","DGPS",,"Overcast",4,"KTS","SW",10,"FT",9,"NW","Calm","None",0,"Station depth: 182 m Lotek time: 18 min."
"4458",7/23/2003 0:00:00,"0925","PDT","CSD","Trawl","Monitor III","DGPS",,"Overcast",1,"KTS","NE",10,"FT",9,"NW","Calm","None",0,"Station Depth: 183m Lotek time: 11 min 45 sec"
"4459",10/3/2003 0:00:00,"1249","PDT","VRG","Trawl","Yellowfin","DGPS",-99.00,"Overcast",11,"KTS","NW",2,"FT",8,"SW","Choppy","None",0,
"4468",7/29/2003 0:00:00,"1411","PST","MBC","Grab","None","DGPS",6.00,"Clear",0,"KTS","XX",0,"M",0,"XX","Calm","Other",1,"Salinity < 19 PSU.  Equipment type used - YSI"
"4479",10/2/2003 0:00:00,"1246","PDT","VRG","Trawl","Yellowfin","DGPS",-99.00,"Overcast",5,"KTS","NW",2,"FT",8,"SW","Calm","None",0,
"4481",8/15/2003 0:00:00,"1150","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",15,"KTS","W",5,"FT",12,"W","Rough","None",0,
"4481",8/18/2003 0:00:00,"1300","PDT","CINMS","Grab","Shearwater","DGPS",,"Clear",10,"KTS","NW",4,"FT",8,"NW","Choppy","None",0,
"4483",10/4/2003 0:00:00,"1116","PDT","VRG","Trawl","Yellowfin","DGPS",-99.00,"Partly Cloudy",10,"KTS","W",4,"FT",6,"NW","Calm","None",0,
"4485",8/21/2003 0:00:00,"1636","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",2,"KTS","NW",3,"FT",4,"W","Calm","S",1,"rocky bottom"
"4485",8/21/2003 0:00:00,"1636","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",2,"KTS","NW",3,"FT",4,"W","Calm","H",1,"Net torn"
"4490",10/1/2003 0:00:00,"1034","PDT","MEC","Trawl","JB","DGPS",,"Partly Cloudy",10,"KTS","W",1,"FT",8,"SW","Calm","None",0,
"4494",7/24/2003 0:00:00,"1515","PDT","MEC","Grab","MEC Avon","DGPS",32.41,"Partly Cloudy",4,"KTS","SW",0,"FT",0,"XX","Calm","None",0,
"4497",8/18/2003 0:00:00,"1450","PDT","CINMS","Grab","Shearwater","DGPS",,"Clear",18,"KTS","W",3,"FT",5,"W","Choppy","K",1,"Poor conditions for sampling - revisited site another day and determined unsampleable"
"4497",8/18/2003 0:00:00,"1524","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",18,"KTS","W",3,"FT",5,"W","Choppy","I",0,"Current prevent successful sampling - will re-sample"
"4497",8/18/2003 0:00:00,"1604","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",18,"KTS","W",3,"FT",5,"W","Choppy","L",0,"Net caught on door possibly due to current"
"4497",8/19/2003 0:00:00,"0651","PDT","CINMS","Trawl","Shearwater","DGPS",,"Clear",0,"KTS","W",11,"FT",4,"W","Calm","L",1,"Net twisted - apparently due to current; three attempts each failed at this site"
"4505",8/22/2003 0:00:00,"1350","PDT","CINMS","Grab","Shearwater","DGPS",,"Partly Cloudy",12,"KTS","W",3,"FT",6,"NW","Choppy","N",1,"Less than 1/4 mile from island"
"4505",8/22/2003 0:00:00,"1350","PDT","CINMS","Trawl","Shearwater","DGPS",,"Partly Cloudy",12,"KTS","W",3,"FT",6,"NW","Choppy","N",1,"Less than 1/4 mile from island"
